cluster_id	category	chr	start	end	n_features	n_bystanders
C615	PF09337	super_1	6710180	6719692	2	0
C616	PF09337	super_19	2810796	2822574	2	0
C617	PF10067	super_6	932439	963256	4	0
C618	PF10235	super_112	409632	426673	2	1
C619	PF10237	super_130	195852	214665	2	3
C620	PF11145	super_462	26686	50512	2	0
C621	PF11960	super_27	163882	182557	2	0
C622	PF12296	super_193	486923	500454	2	0
C623	PF12348	super_116	866589	889090	2	0
C624	PF12515	super_74	973999	1021040	2	0
C625	PF12695	super_43	382838	397175	2	0
C626	PF12695	super_164	484233	496876	2	1
C627	PF12697	super_20	1575508	1586199	2	0
C628	PF12796	super_0	8681508	8704937	2	0
C629	PF12796	super_1	5442028	5472753	3	2
C630	PF12796	super_18	729113	747613	2	0
C631	PF12796	super_22	2597710	2674548	6	2
C632	PF12796	super_341	110309	128773	2	3
C633	PF12796	super_558	22	21659	2	1
C634	PF12796	super_65	557591	576945	2	1
C635	PF12799	super_189	137108	149792	2	0
C636	PF12799	super_235	80510	108783	2	1
C637	PF12819	super_50	818	27219	2	1
C638	PF12937	super_16	3539905	3560569	2	1
C639	PF13041	super_0	4724093	4742146	2	1
C640	PF13041	super_132	196625	205343	2	0
C641	PF13041	super_15	276634	286562	2	1
C642	PF13041	super_24	1387907	1402733	2	1
C643	PF13041	super_242	271379	281493	2	0
C644	PF13041	super_411	13	5303	2	0
C645	PF13041	super_411	37804	62163	2	0
C646	PF13041	super_46	228921	231392	2	0
C647	PF13041	super_55	1632132	1635349	2	0
C648	PF13041	super_68	1261136	1268462	2	0
C649	PF13086	super_23	322494	355885	2	0
C650	PF13087	super_23	322494	355885	2	0
C651	PF13091	super_16	2638431	2657799	2	1
C652	PF13129	super_87	81153	95238	2	0
C653	PF13193	super_78	207910	231694	2	0
C654	PF13347	super_141	506640	528443	2	0
C655	PF13360	super_153	475847	516901	3	2
C656	PF13360	super_91	527986	533224	2	0
C657	PF13371	super_127	883192	892192	2	0
C658	PF13371	super_49	982451	1010681	2	1
C659	PF13371	super_77	1347309	1395005	3	0
C660	PF13371	super_97	522188	528091	2	0
C661	PF13371	super_98	731944	740163	2	0
C662	PF13409	super_12	2955453	2965769	2	0
C663	PF13410	super_12	2955453	2965769	2	0
C664	PF13410	super_263	242834	255681	2	0
C665	PF13414	super_4	3676105	3685690	2	0
C666	PF13414	super_46	82439	101146	2	0
C667	PF13417	super_97	408615	417656	2	1
C668	PF13561	super_127	261275	299047	4	0
C669	PF13561	super_127	392846	432411	4	0
C670	PF13561	super_154	264563	278153	2	0
C671	PF13561	super_21	2563537	2582713	2	0
C672	PF13561	super_7	5043117	5053399	2	0
C673	PF13561	super_84	1054718	1076889	2	1
C674	PF13632	super_275	127802	152552	2	0
C675	PF13637	super_1	5442028	5467097	2	2
C676	PF13639	super_22	1852381	1886626	2	0
C677	PF13650	super_1	6710180	6719692	2	0
C678	PF13650	super_19	2810796	2822574	2	0
C679	PF13668	super_159	567437	585485	2	0
C680	PF13672	super_12	680202	703922	2	0
C681	PF13672	super_126	562139	578980	2	0
C682	PF13672	super_47	781044	796068	2	0
C683	PF13676	super_0	11057937	11083956	2	0
C684	PF13774	super_137	316150	324046	2	0
C685	PF13833	super_170	585699	599836	2	0
C686	PF13837	super_268	22874	47183	2	0
C687	PF13839	super_2	262978	278053	2	1
C688	PF13855	super_0	6042086	6073549	2	0
C689	PF13855	super_0	6161326	6191327	2	0
C690	PF13855	super_148	681452	703330	2	1
C691	PF13855	super_66	296959	302939	2	0
C692	PF13911	super_144	170107	178978	2	0
C693	PF13920	super_40	600326	619969	2	2
C694	PF13952	super_14	2991453	3011875	2	3
C695	PF13960	super_0	7635976	7664884	2	3
C696	PF13960	super_14	2991453	3011875	2	3
C697	PF13961	super_34	2506627	2523764	2	0
C698	PF13961	super_295	218717	224164	2	0
C699	PF13961	super_241	101778	121580	2	0
C700	PF13961	super_3	3657115	3665478	2	0
C701	PF13961	super_175	18640	23887	2	0
C702	PF13961	super_118	881809	898960	2	0
C703	PF13961	super_185	11372	33527	2	2
C704	PF13961	super_107	113692	135809	3	0
C705	PF13962	super_558	22	21659	2	1
C706	PF13962	super_22	2597710	2663542	5	2
C707	PF13962	super_63	270327	301902	3	0
C708	PF13962	super_0	8681508	8704937	2	0
C709	PF13962	super_176	330819	357073	2	0
C710	PF13976	super_302	211037	217845	2	0
C711	PF13976	super_61	1797887	1805025	2	0
C712	PF13976	super_58	1463214	1470749	2	0
C713	PF13976	super_567	3185	18812	2	1
C714	PF13976	super_439	49228	62026	3	0
C715	PF13976	super_391	531	28510	3	0
C716	PF13976	super_386	87227	94679	2	0
C717	PF13976	super_34	2475479	2493516	2	1
C718	PF13976	super_3	3627943	3661135	3	0
C719	PF13976	super_114	822564	845661	3	0
C720	PF13976	super_241	95809	144510	5	0
C721	PF13976	super_188	197305	209441	2	1
C722	PF13976	super_185	30630	35899	2	0
C723	PF13976	super_13	534622	556268	3	1
C724	PF13976	super_118	878116	898960	2	1
C725	PF13976	super_114	1005712	1011753	2	0
C726	PF13976	super_107	80431	138752	6	2
C727	PF13976	super_282	77156	90734	3	1
C728	PF14009	super_124	737790	745606	2	0
C729	PF14144	super_130	112274	128578	2	0
C730	PF14214	super_226	2559	7851	2	0
C731	PF14223	super_444	240	14692	2	1
C732	PF14223	super_282	69692	86386	2	2
C733	PF14223	super_387	76165	91662	2	0
C734	PF14226	super_25	751392	772573	2	1
C735	PF14226	super_37	794762	803981	2	0
C736	PF14226	super_127	557399	595536	3	0
C737	PF14226	super_152	224838	245758	2	2
C738	PF14227	super_61	1783751	1809815	3	1
C739	PF14227	super_567	7463	18812	2	0
C740	PF14227	super_439	49228	62026	3	0
C741	PF14227	super_391	531	28510	3	0
C742	PF14227	super_386	87227	94679	2	0
C743	PF14227	super_34	2506627	2531105	2	1
C744	PF14227	super_34	2472832	2477827	2	0
C745	PF14227	super_302	207937	212869	2	0
C746	PF14227	super_3	3627943	3665478	4	0
C747	PF14227	super_282	39418	107780	6	3
C748	PF14227	super_241	95809	131989	4	0
C749	PF14227	super_205	208651	214157	2	0
C750	PF14227	super_188	193653	209441	4	0
C751	PF14227	super_185	1143	33527	5	0
C752	PF14227	super_175	5497	23887	3	1
C753	PF14227	super_147	477930	498735	4	0
C754	PF14227	super_145	781401	795628	2	0
C755	PF14227	super_13	534622	556268	4	0
C756	PF14227	super_118	878116	898960	2	1
C757	PF14227	super_114	822564	845661	3	0
C758	PF14227	super_107	80431	138752	5	3
C759	PF14227	super_76	1113	6655	2	0
C760	PF14227	super_83	1397574	1407582	2	0
C761	PF14244	super_0	2763552	2779458	2	0
C762	PF14368	super_30	2247144	2288919	5	1
C763	PF14379	super_140	536327	564569	2	0
C764	PF14379	super_173	291588	316892	2	1
C765	PF14416	super_2	262978	278053	2	1
C766	PF14432	super_103	874194	890409	2	0
C767	PF14432	super_197	358902	382931	2	1
C768	PF14432	super_24	1387907	1402733	2	1
C769	PF14432	super_411	13	5303	2	0
C770	PF14432	super_411	37804	62163	2	0
C771	PF14432	super_68	1261136	1268462	2	0
C772	PF14476	super_54	687169	709361	4	0
C773	PF14476	super_54	627873	641223	2	0
C774	PF14476	super_54	500773	506569	2	0
C775	PF14476	super_173	442205	451472	2	1
C776	PF14476	super_173	353800	365294	2	1
C777	PF14510	super_40	401531	427795	2	0
C778	PF14510	super_41	583749	638504	3	0
C779	PF15491	super_386	54136	56707	2	0
C780	PF16095	super_109	577032	601365	2	0
C781	PF16095	super_121	903411	936231	2	0
C782	PF16095	super_31	710371	742862	2	0
C783	PF16095	super_39	785379	810417	2	2
C784	PF16095	super_437	13937	44310	2	2
C785	PF16123	super_107	777646	796524	2	0
C786	PF16916	super_279	71261	80649	2	0
