cluster_id	category	chr	start	end	n_features	n_bystanders
C614	PF01453	super_128	829609	914571	2	4
C615	PF01453	super_12	2454202	2680100	5	5
C616	PF01453	super_223	8757	128626	5	3
C617	PF01466	super_96	141183	157425	2	0
C618	PF01476	super_159	13519	50036	2	0
C619	PF01477	super_81	495065	542649	2	1
C620	PF01479	super_102	630127	702828	2	9
C621	PF01490	super_7	511110	571679	2	1
C622	PF01490	super_65	304103	388493	2	5
C623	PF01490	super_193	382624	427462	2	0
C624	PF01490	super_362	81118	118530	4	0
C625	PF01490	super_395	21518	49254	2	0
C626	PF01494	super_143	99465	213170	3	6
C627	PF01494	super_24	1429901	1477160	4	0
C628	PF01494	super_31	920362	934390	2	0
C629	PF01501	super_166	373192	468429	2	5
C630	PF01529	super_18	3025036	3046287	2	0
C631	PF01535	super_97	142470	203062	2	5
C632	PF01535	super_90	1225887	1277421	2	2
C633	PF01535	super_8	4396659	4499875	3	3
C634	PF01535	super_71	652275	793867	3	4
C635	PF01535	super_59	106719	119171	2	2
C636	PF01535	super_55	1596829	1635349	3	1
C637	PF01535	super_55	547232	565666	2	2
C638	PF01535	super_5	5219145	5256055	2	3
C639	PF01535	super_36	308563	345212	2	2
C640	PF01535	super_29	453504	556496	2	11
C641	PF01535	super_43	1274166	1303784	2	2
C642	PF01535	super_25	2596993	2639986	2	4
C643	PF01535	super_26	2306136	2307910	2	0
C644	PF01535	super_0	8217895	8248876	2	1
C645	PF01535	super_106	920877	968235	2	4
C646	PF01535	super_141	534566	570474	2	2
C647	PF01535	super_15	276634	286562	2	1
C648	PF01535	super_0	4621532	4742146	3	6
C649	PF01535	super_19	2834512	2869209	2	3
C650	PF01535	super_21	954473	1021038	2	4
C651	PF01535	super_242	271379	281493	2	0
C652	PF01535	super_170	549859	619616	2	6
C653	PF01535	super_411	13	62163	4	0
C654	PF01536	super_111	261874	287806	2	2
C655	PF01541	super_0	9257280	9284635	2	1
C656	PF01545	super_279	71261	80649	2	0
C657	PF01554	super_24	1992307	2017874	2	0
C658	PF01556	super_19	3203127	3264173	2	3
C659	PF01556	super_24	1077062	1111727	3	1
C660	PF01556	super_97	1006791	1028546	2	0
C661	PF01565	super_63	381472	390713	2	0
C662	PF01578	super_234	16316	19192	2	0
C663	PF01582	super_74	1368230	1388030	2	0
C664	PF01582	super_48	1029729	1209792	4	9
C665	PF01582	super_3	4934979	5007510	2	2
C666	PF01582	super_265	31814	229005	5	13
C667	PF01585	super_85	613232	653808	2	2
C668	PF01593	super_0	7360429	7422527	2	0
C669	PF01593	super_170	272890	299601	2	0
C670	PF01643	super_65	1639602	1662276	2	0
C671	PF01676	super_137	311090	335995	2	2
C672	PF01680	super_305	72149	74800	2	0
C673	PF01698	super_70	1241953	1247492	2	0
C674	PF01704	super_30	1237258	1247200	2	1
C675	PF01734	super_96	625604	672805	2	3
C676	PF01734	super_110	393609	504506	4	1
C677	PF01738	super_141	60011	100470	4	0
C678	PF01762	super_57	1469027	1534159	2	8
C679	PF01764	super_213	143275	202487	2	4
C680	PF01780	super_16	2241357	2245563	2	0
C681	PF01852	super_8	4427856	4463122	2	1
C682	PF01915	super_48	157569	170440	2	0
C683	PF01926	super_40	522672	596082	2	2
C684	PF01926	super_39	731499	743546	2	0
C685	PF01926	super_24	1323167	1395989	2	4
C686	PF01926	super_0	9078770	9158695	2	1
C687	PF02115	super_131	7532	16346	2	0
C688	PF02115	super_29	1944118	1959853	2	0
C689	PF02136	super_21	2712639	2722339	2	0
C690	PF02183	super_0	10187526	10285464	2	1
C691	PF02183	super_219	159810	196011	2	0
C692	PF02183	super_71	1457656	1498320	2	1
C693	PF02207	super_138	743927	852956	2	5
C694	PF02212	super_90	1261557	1284994	2	1
C695	PF02212	super_242	285398	308857	2	0
C696	PF02212	super_11	1677961	1710014	2	2
C697	PF02212	super_167	277558	381857	2	6
C698	PF02338	super_234	76078	151219	2	4
C699	PF02362	super_105	595092	685799	2	2
C700	PF02362	super_265	10337	109597	3	9
C701	PF02458	super_3	2182487	2194623	2	0
C702	PF02469	super_36	118389	134373	2	0
C703	PF02469	super_65	631878	645246	2	0
C704	PF02485	super_173	228412	236940	2	0
C705	PF02485	super_7	1527738	1577870	2	3
C706	PF02496	super_89	655484	670432	2	0
C707	PF02496	super_21	31380	48087	2	0
C708	PF02496	super_227	8338	25769	2	0
C709	PF02496	super_119	363721	423661	5	4
C710	PF02496	super_15	646404	762460	7	9
C711	PF02496	super_119	185727	229367	4	0
C712	PF02507	super_6	555356	575334	2	1
C713	PF02518	super_44	1165850	1282988	2	7
C714	PF02519	super_0	6441072	6446864	2	0
C715	PF02519	super_12	1942681	1947613	2	0
C716	PF02519	super_243	9274	13359	2	0
C717	PF02668	super_226	164101	180612	2	0
C718	PF02671	super_15	2866039	2944580	2	6
C719	PF02701	super_54	314520	336301	2	0
C720	PF02701	super_33	1732864	1819137	2	0
C721	PF02701	super_240	180957	199598	2	0
C722	PF02701	super_29	1483538	1511107	2	0
C723	PF02701	super_30	2651498	2705671	2	0
C724	PF02705	super_105	265907	345003	2	6
C725	PF02777	super_12	3775365	3813768	2	1
C726	PF02797	super_207	278352	340163	2	1
C727	PF02797	super_57	809967	854667	2	2
C728	PF02798	super_56	1300820	1317794	2	0
C729	PF02798	super_76	803869	810145	2	0
C730	PF02798	super_513	12799	24786	2	0
C731	PF02798	super_51	264816	283373	2	0
C732	PF02798	super_5	3219610	3327626	5	1
C733	PF02798	super_163	89719	100405	2	1
C734	PF02799	super_88	276360	280735	2	0
C735	PF02874	super_92	739102	749498	2	0
C736	PF02887	super_73	726217	794085	2	2
C737	PF02984	super_156	629591	641178	2	2
C738	PF02992	super_30	289436	292379	2	0
C739	PF02992	super_274	246050	281436	2	0
C740	PF02992	super_190	14210	83209	2	4
C741	PF02992	super_160	504504	539580	2	2
C742	PF02992	super_139	3597	7056	2	0
C743	PF02992	super_103	751339	782214	2	4
C744	PF02992	super_0	8513860	8602457	3	4
C745	PF02992	super_0	7635976	7664884	2	3
C746	PF02992	super_14	2991453	3011875	2	3
C747	PF03007	super_101	1029461	1073158	2	4
C748	PF03016	super_44	2135991	2163530	2	1
C749	PF03016	super_118	198634	229496	2	0
C750	PF03016	super_43	1178618	1218971	2	1
C751	PF03018	super_314	33845	132083	9	0
C752	PF03018	super_11	640091	675487	2	5
C753	PF03055	super_16	3157261	3338073	5	2
C754	PF03080	super_39	13	13005	2	0
C755	PF03083	super_5	1125091	1127827	2	0
C756	PF03105	super_181	555876	598492	2	0
C757	PF03105	super_305	153727	190488	2	0
C758	PF03105	super_96	116584	168268	2	6
C759	PF03110	super_1	2006361	2022359	2	0
C760	PF03110	super_46	1907367	1942386	2	0
C761	PF03110	super_70	378294	408306	2	1
C762	PF03124	super_305	153727	190488	2	0
C763	PF03134	super_4	2743046	2790975	2	4
C764	PF03140	super_111	861836	997929	7	1
C765	PF03140	super_136	394326	509610	4	1
C766	PF03140	super_47	699613	713569	2	0
C767	PF03140	super_51	643392	695220	3	2
C768	PF03143	super_5	233412	276419	2	1
C769	PF03144	super_17	1650248	1701158	2	2
C770	PF03144	super_5	233412	276419	2	1
C771	PF03168	super_58	170426	177619	2	0
C772	PF03168	super_94	288601	309212	2	0
C773	PF03169	super_9	3133310	3137698	2	0
C774	PF03169	super_278	161072	199300	2	0
C775	PF03171	super_127	557399	575305	2	0
C776	PF03171	super_152	224838	245758	2	2
C777	PF03171	super_171	189904	245410	2	5
C778	PF03171	super_25	751392	772573	2	1
C779	PF03171	super_37	794762	828978	3	1
C780	PF03171	super_4	4249661	4264441	2	1
C781	PF03171	super_403	23986	73542	2	3
C782	PF03171	super_57	1423355	1519955	2	10
C783	PF03171	super_60	484248	533293	2	1
C784	PF03184	super_77	11136	54749	2	3
C785	PF03184	super_0	527114	571504	2	3
C786	PF03184	super_40	2093215	2192415	2	6
C787	PF03188	super_166	281409	303261	2	0
C788	PF03222	super_5	1236858	1285043	2	1
C789	PF03254	super_0	10452253	10461918	2	0
C790	PF03254	super_132	478240	587309	4	4
C791	PF03297	super_228	239254	270501	3	0
C792	PF03330	super_5	4164155	4194240	2	0
C793	PF03330	super_288	103711	145165	3	1
C794	PF03330	super_86	1246891	1326837	4	0
C795	PF03330	super_169	181482	193382	3	0
C796	PF03330	super_0	7934470	8077144	3	4
C797	PF03330	super_20	2859465	2917421	3	2
C798	PF03358	super_65	815091	832685	2	0
C799	PF03407	super_132	374615	508760	4	6
C800	PF03407	super_45	67256	133841	3	1
C801	PF03473	super_268	244640	273187	2	0
C802	PF03476	super_268	244640	273187	2	0
C803	PF03492	super_23	1843788	1863124	2	0
C804	PF03492	super_78	480240	610218	5	0
C805	PF03514	super_67	1084985	1193439	2	6
C806	PF03514	super_1	6218701	6277701	2	3
C807	PF03514	super_41	2072362	2109566	2	0
C808	PF03600	super_82	1173289	1180781	2	0
C809	PF03652	super_65	221146	236873	2	1
C810	PF03720	super_172	246830	265482	2	0
C811	PF03721	super_172	246830	265482	2	0
C812	PF03732	super_1	6710180	6719692	2	0
C813	PF03732	super_158	399022	412773	2	0
C814	PF03781	super_31	207017	270252	2	3
C815	PF03781	super_31	471429	524273	2	1
C816	PF03807	super_16	2405560	2494510	4	5
C817	PF03931	super_96	141183	157425	2	0
C818	PF03936	super_136	830109	868275	2	1
C819	PF03936	super_197	163712	187271	2	1
C820	PF03946	super_43	278942	357386	2	8
C821	PF03951	super_16	410972	429027	2	0
C822	PF03951	super_239	265269	283068	2	0
C823	PF03953	super_0	1641091	1664174	3	0
C824	PF03953	super_161	152943	165878	2	0
C825	PF03953	super_35	1459105	1487079	3	0
C826	PF03999	super_0	480922	500487	2	1
C827	PF04057	super_39	2167254	2175705	2	1
C828	PF04096	super_8	1773349	1830974	2	3
C829	PF04109	super_11	3674010	3695170	2	0
C830	PF04321	super_120	260543	298295	2	1
C831	PF04408	super_180	194362	291623	2	2
C832	PF04438	super_59	139975	232686	2	1
C833	PF04525	super_15	2284410	2287463	2	0
C834	PF04525	super_17	2005229	2157300	6	4
C835	PF04525	super_51	157946	225869	2	6
C836	PF04535	super_2	2337003	2358731	2	0
C837	PF04535	super_66	827242	873948	2	1
C838	PF04564	super_94	781688	818889	2	1
C839	PF04576	super_99	1015215	1031762	2	0
C840	PF04576	super_145	439698	465426	2	0
C841	PF04577	super_72	1436831	1461803	2	1
C842	PF04577	super_95	72291	80959	2	0
C843	PF04749	super_29	694705	822721	3	8
C844	PF04784	super_2	1082080	1163759	2	4
C845	PF04784	super_79	472884	579153	2	6
C846	PF04795	super_59	139975	232686	2	1
C847	PF04833	super_52	1767223	1786839	2	0
C848	PF04845	super_363	26505	120673	2	2
C849	PF04885	super_140	452057	487216	9	2
C850	PF05018	super_16	1817734	1825714	2	0
C851	PF05050	super_119	541137	588658	3	2
C852	PF05056	super_454	5542	47984	3	1
C853	PF05057	super_325	9510	20651	2	0
C854	PF05057	super_35	1567123	1594341	2	2
C855	PF05057	super_366	8117	50254	2	1
C856	PF05057	super_60	1294305	1310573	2	0
C857	PF05078	super_21	2116486	2145564	3	0
C858	PF05078	super_3	4241496	4255868	2	0
C859	PF05199	super_64	557602	571089	2	0
C860	PF05217	super_341	120053	134766	2	3
C861	PF05368	super_12	857057	894495	2	1
C862	PF05368	super_85	514436	526796	2	0
C863	PF05368	super_0	8823731	8837499	2	0
C864	PF05637	super_102	495261	532840	2	3
C865	PF05637	super_53	1628544	1655081	2	0
C866	PF05641	super_105	1049963	1123077	4	2
C867	PF05641	super_382	589	96883	3	8
C868	PF05729	super_48	1029729	1136286	3	3
C869	PF05729	super_0	11057937	11083956	2	0
C870	PF05729	super_171	74485	109574	2	0
C871	PF05729	super_265	31814	229005	4	14
C872	PF05755	super_20	1268965	1329440	2	1
C873	PF05922	super_4	5421264	5435821	2	0
C874	PF05938	super_109	354656	380320	2	1
C875	PF05938	super_164	268406	315834	4	3
C876	PF05938	super_167	434725	455576	2	0
C877	PF05938	super_76	478154	483823	2	0
C878	PF05970	super_32	130716	161322	2	2
C879	PF05970	super_312	1099	104572	2	6
C880	PF05970	super_35	204911	209274	2	0
C881	PF05970	super_95	460574	462721	2	0
C882	PF05970	super_38	1607371	1698546	2	4
C883	PF05970	super_55	1767700	1858773	2	8
C884	PF05970	super_7	4499177	4606386	2	8
C885	PF05970	super_35	2404598	2450006	2	4
C886	PF05970	super_3	3509159	3578789	2	2
C887	PF05970	super_229	88738	191022	2	6
C888	PF05970	super_2	508991	577789	2	4
C889	PF05970	super_11	577665	579761	2	0
C890	PF05970	super_131	752423	754825	2	0
C891	PF05970	super_149	186625	242875	2	3
C892	PF05970	super_29	1903295	1908396	2	0
C893	PF05970	super_174	479878	483064	2	0
C894	PF05970	super_182	522051	528326	2	0
C895	PF05970	super_161	528005	531855	2	0
C896	PF05990	super_135	177631	223770	2	0
C897	PF06273	super_46	1034892	1120098	2	2
C898	PF06293	super_36	1439297	1511762	2	0
C899	PF06351	super_142	393575	460930	2	4
C900	PF06351	super_293	135921	164701	3	0
C901	PF06415	super_137	311090	335995	2	2
C902	PF06747	super_56	554282	634498	2	5
C903	PF06749	super_180	312196	358882	3	1
C904	PF06760	super_131	154628	215757	2	1
C905	PF06760	super_57	1641560	1663672	2	0
C906	PF06813	super_104	600351	625689	2	1
C907	PF06839	super_9	1608408	1686592	2	5
C908	PF06955	super_92	414770	442940	2	0
C909	PF06955	super_21	86790	185540	4	2
C910	PF06955	super_251	28627	88580	2	1
C911	PF06955	super_105	569153	581496	2	0
C912	PF06955	super_158	644259	659537	2	0
C913	PF06974	super_101	1029461	1073158	2	4
C914	PF06978	super_82	897754	929724	2	0
C915	PF06991	super_98	286249	386541	2	8
C916	PF07004	super_236	245193	249969	2	0
C917	PF07058	super_94	977049	996147	2	0
C918	PF07200	super_0	223161	268946	2	5
C919	PF07250	super_135	500983	553547	3	0
C920	PF07250	super_9	2312001	2365069	2	0
C921	PF07250	super_12	1613603	1677600	2	0
C922	PF07250	super_289	89840	134443	2	1
C923	PF07367	super_360	32912	97538	2	5
C924	PF07367	super_134	133260	160866	2	0
C925	PF07367	super_151	725750	734668	2	0
C926	PF07367	super_271	60387	68554	2	0
C927	PF07645	super_14	2498672	2583236	2	1
C928	PF07690	super_4	3810000	3824326	2	0
C929	PF07690	super_3	2117284	2221853	2	3
C930	PF07690	super_28	2290892	2306510	2	1
C931	PF07690	super_12	2752091	2819849	2	2
C932	PF07690	super_0	9455439	9569589	3	3
C933	PF07707	super_1	641153	666730	2	4
C934	PF07714	super_84	58116	131866	2	0
C935	PF07714	super_37	494717	555294	2	1
C936	PF07714	super_36	1439297	1585091	3	6
C937	PF07714	super_36	954208	988109	2	2
C938	PF07714	super_340	45113	143211	3	3
C939	PF07714	super_34	1756003	1808468	2	4
C940	PF07714	super_34	941432	970281	2	1
C941	PF07714	super_34	374730	430048	3	2
C942	PF07714	super_37	664043	730031	2	3
C943	PF07714	super_334	4302	152406	4	1
C944	PF07714	super_322	143231	160656	2	0
C945	PF07714	super_32	2604513	2668793	2	5
C946	PF07714	super_318	5760	71146	2	4
C947	PF07714	super_31	1901804	1910862	2	0
C948	PF07714	super_31	814943	1053291	5	20
C949	PF07714	super_300	162861	170751	2	0
C950	PF07714	super_3	4124713	4232659	3	3
C951	PF07714	super_326	115654	179450	2	5
C952	PF07714	super_4	31557	221488	5	5
C953	PF07714	super_4	1993796	2074150	2	4
C954	PF07714	super_275	114934	162738	2	4
C955	PF07714	super_8	670317	738226	2	8
C956	PF07714	super_75	712694	801983	2	7
C957	PF07714	super_74	1096650	1266472	3	9
C958	PF07714	super_71	1253801	1361643	2	9
C959	PF07714	super_68	1208482	1256582	2	1
C960	PF07714	super_67	9470	80051	3	3
C961	PF07714	super_65	142810	208550	2	6
C962	PF07714	super_63	1544823	1567330	2	2
C963	PF07714	super_59	971478	1066123	2	9
C964	PF07714	super_57	1641560	1663672	2	0
C965	PF07714	super_53	1784983	1880658	2	2
C966	PF07714	super_481	1537	17187	2	0
C967	PF07714	super_48	1216372	1267477	2	1
C968	PF07714	super_48	630775	812755	3	8
C969	PF07714	super_44	2157312	2175959	2	1
C970	PF07714	super_43	1337271	1403063	3	0
C971	PF07714	super_43	1193461	1233131	2	1
C972	PF07714	super_87	775566	820208	2	0
C973	PF07714	super_40	1093727	1120336	2	2
C974	PF07714	super_271	11936	98235	2	7
C975	PF07714	super_26	2188550	2213429	2	1
C976	PF07714	super_14	3730606	3765874	2	1
C977	PF07714	super_14	2498672	2583236	2	1
C978	PF07714	super_138	713655	824592	2	4
C979	PF07714	super_137	151204	160936	2	0
C980	PF07714	super_126	790821	956722	3	11
C981	PF07714	super_12	2454202	2680100	6	4
C982	PF07714	super_117	177299	291072	2	4
C983	PF07714	super_109	1058242	1107940	2	1
C984	PF07714	super_103	264440	412963	8	6
C985	PF07714	super_101	1015149	1135074	4	9
C986	PF07714	super_101	784419	898072	4	3
C987	PF07714	super_10	5100	140269	4	2
C988	PF07714	super_1	3047302	3157206	2	6
C989	PF07714	super_0	9638028	9727226	2	9
C990	PF07714	super_0	5057992	5143253	2	6
C991	PF07714	super_0	354667	383166	2	1
C992	PF07714	super_266	112262	131177	2	1
C993	PF07714	super_146	300576	624710	9	24
C994	PF07714	super_15	1628106	1698946	2	2
C995	PF07714	super_141	658445	674517	2	0
C996	PF07714	super_152	148671	195990	5	2
C997	PF07714	super_26	407365	491566	2	5
C998	PF07714	super_245	134078	242029	2	7
C999	PF07714	super_235	306280	363284	2	3
C1000	PF07714	super_235	18707	108783	2	3
C1001	PF07714	super_23	1715874	1729669	3	1
C1002	PF07714	super_225	231926	344997	5	6
C1003	PF07714	super_224	71745	98059	2	0
C1004	PF07714	super_15	3248999	3317712	2	2
C1005	PF07714	super_216	42474	91021	2	4
C1006	PF07714	super_223	8757	126647	3	4
C1007	PF07714	super_209	199369	320193	3	4
C1008	PF07714	super_20	2904100	2906030	2	0
C1009	PF07714	super_196	38495	127077	2	3
C1010	PF07714	super_191	474328	528598	4	0
C1011	PF07714	super_189	124852	180122	2	6
C1012	PF07714	super_181	460324	478436	2	0
C1013	PF07714	super_161	52207	105629	2	1
C1014	PF07714	super_159	13519	97994	2	4
C1015	PF07714	super_210	105128	195517	2	4
C1016	PF07717	super_180	194362	291623	2	2
C1017	PF07724	super_353	70008	105818	2	1
C1018	PF07727	super_3	3637807	3665478	3	0
C1019	PF07727	super_41	112189	141848	2	1
C1020	PF07727	super_34	2472832	2493516	2	1
C1021	PF07727	super_282	8497	90734	3	6
C1022	PF07727	super_107	97377	126934	2	1
C1023	PF07727	super_118	878116	898960	2	1
C1024	PF07727	super_114	822564	845661	2	1
C1025	PF07727	super_241	95809	105154	2	0
C1026	PF07731	super_120	81166	107816	2	0
C1027	PF07748	super_43	1046304	1093894	2	6
C1028	PF07795	super_2	3512129	3566942	2	0
C1029	PF07842	super_85	613232	653808	2	2
C1030	PF07876	super_93	968964	995540	2	1
C1031	PF07883	super_8	1963738	2082194	9	2
C1032	PF07883	super_62	11944	15917	2	0
C1033	PF07883	super_6	1067384	1083165	3	0
C1034	PF07883	super_563	552	8568	2	0
C1035	PF07883	super_181	532907	603829	4	2
C1036	PF07883	super_26	1761426	1777655	2	0
C1037	PF07883	super_236	138780	170513	3	0
C1038	PF07883	super_176	566101	612830	5	3
C1039	PF07883	super_27	774841	799305	3	0
C1040	PF07887	super_77	152315	295626	7	3
C1041	PF07910	super_109	663192	740987	3	5
C1042	PF07969	super_5	1120294	1218293	2	8
C1043	PF08071	super_85	213095	307421	2	6
C1044	PF08100	super_354	65095	105810	2	2
C1045	PF08100	super_52	437298	450416	2	0
C1046	PF08100	super_52	1271603	1334902	4	4
C1047	PF08100	super_93	223959	249927	2	0
C1048	PF08132	super_111	263337	289135	2	1
C1049	PF08238	super_1	270460	301554	2	2
C1050	PF08238	super_191	497877	528598	3	0
C1051	PF08240	super_70	733645	786348	7	1
C1052	PF08240	super_25	2817187	2824060	2	0
C1053	PF08240	super_11	151257	168829	2	1
C1054	PF08240	super_0	7023023	7058337	2	0
C1055	PF08240	super_140	354068	376109	2	0
C1056	PF08244	super_31	634086	685066	3	0
C1057	PF08244	super_67	450978	489923	2	0
C1058	PF08244	super_73	162406	270065	3	2
C1059	PF08263	super_66	296959	302939	2	0
C1060	PF08263	super_43	327813	366442	3	4
C1061	PF08263	super_3	4124713	4225817	3	2
C1062	PF08263	super_245	184427	284497	4	2
C1063	PF08263	super_275	114934	162738	2	4
C1064	PF08263	super_205	413628	464596	2	3
C1065	PF08263	super_180	572344	578553	2	0
C1066	PF08263	super_148	652333	732067	4	5
C1067	PF08263	super_215	78774	163447	2	6
C1068	PF08276	super_27	1626613	1685254	2	0
C1069	PF08295	super_15	2866039	2944580	2	6
C1070	PF08370	super_40	401531	427795	2	0
C1071	PF08370	super_41	583749	638504	3	0
C1072	PF08417	super_281	167595	244943	4	5
C1073	PF08423	super_146	220150	226178	2	0
C1074	PF08450	super_40	111108	148183	3	4
C1075	PF08477	super_20	2996733	3008879	2	0
C1076	PF08513	super_40	1187873	1204332	2	1
C1077	PF08541	super_31	1592519	1632270	2	0
C1078	PF08627	super_293	37159	45020	2	0
C1079	PF08659	super_22	269828	336265	3	1
C1080	PF08659	super_8	1662532	1714870	2	2
C1081	PF08881	super_207	22125	133011	8	1
C1082	PF08881	super_275	249462	275537	2	0
C1083	PF08911	super_5	3910127	3979432	2	2
C1084	PF09118	super_12	1613603	1677600	2	0
C1085	PF09118	super_135	500983	553547	3	0
C1086	PF09118	super_289	89840	134443	2	1
C1087	PF09118	super_9	2312001	2365069	2	0
C1088	PF09173	super_17	1650248	1701158	2	2
C1089	PF09265	super_2	864183	868201	2	0
C1090	PF09337	super_5	82169	94437	2	0
C1091	PF09337	super_337	17453	29968	2	0
C1092	PF09337	super_304	77750	190689	3	3
C1093	PF09337	super_19	2810796	2822574	2	0
C1094	PF09337	super_160	357055	369309	2	0
C1095	PF09337	super_15	843855	884885	2	4
C1096	PF09337	super_1	6710180	6719692	2	0
C1097	PF10017	super_31	471429	524273	2	1
C1098	PF10067	super_6	932439	963256	4	0
C1099	PF10235	super_112	409632	426673	2	1
C1100	PF10237	super_130	169263	214665	3	5
C1101	PF10294	super_51	140826	241639	2	10
C1102	PF11145	super_0	8983312	9020449	2	0
C1103	PF11145	super_462	29	50512	3	0
C1104	PF11721	super_34	1756003	1808468	2	4
C1105	PF11937	super_72	1293571	1322047	2	0
C1106	PF11960	super_27	163882	182557	2	0
C1107	PF12142	super_48	1803331	1837922	2	2
C1108	PF12143	super_48	1803331	1837922	2	2
C1109	PF12296	super_193	486923	500454	2	0
C1110	PF12348	super_116	866589	889090	2	0
C1111	PF12457	super_85	613232	653808	2	2
C1112	PF12481	super_185	336108	373490	2	0
C1113	PF12515	super_74	973999	1021040	2	0
C1114	PF12695	super_266	135877	206911	2	5
C1115	PF12695	super_43	382838	436983	3	3
C1116	PF12695	super_164	484233	496876	2	1
C1117	PF12697	super_20	1575508	1586199	2	0
C1118	PF12697	super_3	810780	870189	2	3
C1119	PF12697	super_6	2527677	2589194	2	5
C1120	PF12796	super_32	836203	912549	2	1
C1121	PF12796	super_95	1079435	1207285	4	0
C1122	PF12796	super_65	557591	576945	2	1
C1123	PF12796	super_65	96491	122760	2	0
C1124	PF12796	super_558	22	21659	2	1
C1125	PF12796	super_4	2285733	2330021	2	1
C1126	PF12796	super_341	110309	128773	2	3
C1127	PF12796	super_316	61735	118099	2	1
C1128	PF12796	super_22	2597710	2674548	6	2
C1129	PF12796	super_239	12998	112923	3	3
C1130	PF12796	super_18	729113	747613	2	0
C1131	PF12796	super_169	32001	103174	2	1
C1132	PF12796	super_15	2481651	2547385	2	2
C1133	PF12796	super_1	5394393	5472753	5	4
C1134	PF12796	super_0	8681508	8704937	2	0
C1135	PF12796	super_257	218393	283374	3	0
C1136	PF12799	super_57	1286318	1354577	2	4
C1137	PF12799	super_235	80510	108783	2	1
C1138	PF12799	super_189	137108	149792	2	0
C1139	PF12819	super_37	545952	628550	2	4
C1140	PF12819	super_84	58116	172202	2	1
C1141	PF12819	super_50	818	65133	3	1
C1142	PF12819	super_493	96	36926	2	0
C1143	PF12819	super_48	1216372	1267477	2	1
C1144	PF12819	super_43	1337271	1382175	2	0
C1145	PF12819	super_369	2414	59634	2	3
C1146	PF12819	super_53	1777782	1880658	2	3
C1147	PF12819	super_2	3982465	4042788	2	2
C1148	PF12819	super_115	762201	797961	2	1
C1149	PF12819	super_137	3527	48911	2	0
C1150	PF12819	super_24	38338	92902	2	0
C1151	PF12819	super_150	619754	700574	2	3
C1152	PF12819	super_161	56634	105629	2	0
C1153	PF12819	super_15	3252268	3317712	2	1
C1154	PF12899	super_93	1023436	1060302	2	3
C1155	PF12937	super_16	3539905	3560569	2	1
C1156	PF12937	super_80	822739	866679	2	1
C1157	PF13041	super_97	142470	203062	2	5
C1158	PF13041	super_91	643876	691285	2	5
C1159	PF13041	super_8	4396659	4499875	3	3
C1160	PF13041	super_71	652275	793867	3	4
C1161	PF13041	super_68	1261136	1268462	2	0
C1162	PF13041	super_67	1139152	1243084	2	8
C1163	PF13041	super_55	1596829	1635349	3	1
C1164	PF13041	super_411	13	62163	4	0
C1165	PF13041	super_29	453504	583369	3	15
C1166	PF13041	super_25	2596993	2620555	2	1
C1167	PF13041	super_46	228921	231392	2	0
C1168	PF13041	super_24	1387907	1402733	2	1
C1169	PF13041	super_242	271379	281493	2	0
C1170	PF13041	super_0	4621532	4742146	3	6
C1171	PF13041	super_106	920877	968235	2	4
C1172	PF13041	super_132	196625	205343	2	0
C1173	PF13041	super_141	534566	570474	2	2
C1174	PF13041	super_37	2002091	2100223	2	7
C1175	PF13041	super_170	549859	619616	2	6
C1176	PF13041	super_189	321266	403791	2	4
C1177	PF13041	super_19	2834512	2869209	2	3
C1178	PF13041	super_15	276634	286562	2	1
C1179	PF13086	super_23	322494	355885	2	0
C1180	PF13087	super_23	322494	355885	2	0
C1181	PF13091	super_16	2585811	2657799	3	4
C1182	PF13129	super_87	81153	157406	3	1
C1183	PF13193	super_78	207910	231694	2	0
C1184	PF13193	super_20	646099	730020	2	9
C1185	PF13202	super_13	323200	373448	2	3
C1186	PF13347	super_141	506640	528443	2	0
C1187	PF13359	super_225	231926	317684	2	6
C1188	PF13360	super_153	475847	516901	3	2
C1189	PF13360	super_91	527986	533224	2	0
C1190	PF13371	super_98	731944	740163	2	0
C1191	PF13371	super_97	522188	528091	2	0
C1192	PF13371	super_77	1347309	1395005	3	0
C1193	PF13371	super_77	777523	854155	2	3
C1194	PF13371	super_130	672157	722475	2	0
C1195	PF13371	super_49	906565	1010681	4	1
C1196	PF13371	super_127	883192	892192	2	0
C1197	PF13409	super_12	2955453	2965769	2	0
C1198	PF13410	super_12	2955453	2965769	2	0
C1199	PF13410	super_263	218863	255681	3	2
C1200	PF13414	super_163	2338	35604	2	2
C1201	PF13414	super_4	3676105	3685690	2	0
C1202	PF13414	super_46	82439	101146	2	0
C1203	PF13417	super_263	218863	255681	2	3
C1204	PF13417	super_97	408615	417656	2	1
C1205	PF13419	super_371	6243	89853	2	4
C1206	PF13489	super_130	166517	217166	3	7
C1207	PF13499	super_13	323200	373448	2	3
C1208	PF13499	super_159	435558	538521	2	5
C1209	PF13499	super_34	941432	970281	2	1
C1210	PF13499	super_40	1093727	1120336	2	2
C1211	PF13499	super_6	184947	232213	2	3
C1212	PF13499	super_67	1435942	1502474	2	7
C1213	PF13528	super_116	54526	150008	2	10
C1214	PF13561	super_7	5043117	5087275	3	3
C1215	PF13561	super_57	1581216	1608964	2	0
C1216	PF13561	super_30	2395508	2488587	2	7
C1217	PF13561	super_84	1054718	1076889	2	1
C1218	PF13561	super_21	2563537	2582713	2	0
