cluster_id	category	chr	start	end	n_features	n_bystanders
C614	PF07714	super_101	1101773	1135074	3	2
C615	PF07714	super_103	320406	412963	7	3
C616	PF07714	super_12	2454202	2481543	2	0
C617	PF07714	super_137	151204	160936	2	0
C618	PF07714	super_141	658445	674517	2	0
C619	PF07714	super_146	435684	463422	2	2
C620	PF07714	super_146	541280	554270	3	0
C621	PF07714	super_152	148671	195990	5	2
C622	PF07714	super_181	460324	478436	2	0
C623	PF07714	super_191	474328	528598	4	0
C624	PF07714	super_20	2904100	2906030	2	0
C625	PF07714	super_225	293816	344997	4	3
C626	PF07727	super_3	3637807	3665478	3	0
C627	PF07727	super_241	95809	105154	2	0
C628	PF07727	super_34	2472832	2493516	2	1
C629	PF07727	super_114	822564	845661	2	1
C630	PF07727	super_107	97377	126934	2	1
C631	PF07727	super_118	878116	898960	2	1
C632	PF07731	super_120	81166	107816	2	0
C633	PF07876	super_93	968964	995540	2	1
C634	PF07883	super_8	2049116	2082194	5	1
C635	PF07883	super_8	1993048	2013945	3	0
C636	PF07883	super_6	1067384	1083165	3	0
C637	PF07883	super_563	552	8568	2	0
C638	PF07883	super_62	11944	15917	2	0
C639	PF07883	super_26	1761426	1777655	2	0
C640	PF07883	super_236	138780	170513	3	0
C641	PF07883	super_181	532907	552002	3	0
C642	PF07883	super_176	566101	612830	5	3
C643	PF07883	super_27	774841	799305	3	0
C644	PF07887	super_77	190641	295626	6	0
C645	PF08100	super_52	437298	450416	2	0
C646	PF08100	super_52	1271603	1298471	2	2
C647	PF08100	super_52	1327847	1334902	2	0
C648	PF08100	super_93	223959	249927	2	0
C649	PF08132	super_111	263337	289135	2	1
C650	PF08238	super_1	270460	301554	2	2
C651	PF08238	super_191	497877	528598	3	0
C652	PF08240	super_70	733645	786348	7	1
C653	PF08240	super_25	2817187	2824060	2	0
C654	PF08240	super_140	354068	376109	2	0
C655	PF08240	super_11	151257	168829	2	1
C656	PF08244	super_31	634086	685066	3	0
C657	PF08263	super_148	652333	732067	4	5
C658	PF08263	super_180	572344	578553	2	0
C659	PF08263	super_245	184427	221487	2	0
C660	PF08263	super_245	258125	284497	2	0
C661	PF08263	super_43	359437	366442	2	0
C662	PF08263	super_66	296959	302939	2	0
C663	PF08370	super_40	401531	427795	2	0
C664	PF08370	super_41	583749	638504	3	0
C665	PF08417	super_281	211818	244943	3	1
C666	PF08423	super_146	220150	226178	2	0
C667	PF08450	super_40	111108	148183	3	4
C668	PF08477	super_20	2996733	3008879	2	0
C669	PF08513	super_40	1187873	1204332	2	1
C670	PF08627	super_293	37159	45020	2	0
C671	PF08659	super_22	316282	336265	2	0
C672	PF08881	super_207	22125	41763	2	0
C673	PF08881	super_207	95996	133011	6	0
C674	PF08881	super_275	249462	275537	2	0
C675	PF09118	super_135	535840	553547	2	0
C676	PF09265	super_2	864183	868201	2	0
C677	PF09337	super_5	82169	94437	2	0
C678	PF09337	super_337	17453	29968	2	0
C679	PF09337	super_304	77750	97988	2	0
C680	PF09337	super_160	357055	369309	2	0
C681	PF09337	super_1	6710180	6719692	2	0
C682	PF09337	super_19	2810796	2822574	2	0
C683	PF10067	super_6	932439	963256	4	0
C684	PF10235	super_112	409632	426673	2	1
C685	PF10237	super_130	195852	214665	2	3
C686	PF11145	super_462	29	50512	3	0
C687	PF11937	super_72	1293571	1322047	2	0
C688	PF11960	super_27	163882	182557	2	0
C689	PF12296	super_193	486923	500454	2	0
C690	PF12348	super_116	866589	889090	2	0
C691	PF12515	super_74	973999	1021040	2	0
C692	PF12695	super_43	382838	397175	2	0
C693	PF12695	super_164	484233	496876	2	1
C694	PF12697	super_20	1575508	1586199	2	0
C695	PF12796	super_0	8681508	8704937	2	0
C696	PF12796	super_1	5394393	5472753	5	4
C697	PF12796	super_18	729113	747613	2	0
C698	PF12796	super_22	2597710	2674548	6	2
C699	PF12796	super_341	110309	128773	2	3
C700	PF12796	super_558	22	21659	2	1
C701	PF12796	super_65	96491	122760	2	0
C702	PF12796	super_65	557591	576945	2	1
C703	PF12799	super_235	80510	108783	2	1
C704	PF12799	super_189	137108	149792	2	0
C705	PF12819	super_493	96	36926	2	0
C706	PF12819	super_50	818	27219	2	1
C707	PF12819	super_115	762201	797961	2	1
C708	PF12819	super_43	1337271	1382175	2	0
C709	PF12937	super_16	3539905	3560569	2	1
C710	PF13041	super_68	1261136	1268462	2	0
C711	PF13041	super_55	1632132	1635349	2	0
C712	PF13041	super_411	37804	62163	2	0
C713	PF13041	super_411	13	5303	2	0
C714	PF13041	super_29	554136	583369	2	4
C715	PF13041	super_46	228921	231392	2	0
C716	PF13041	super_242	271379	281493	2	0
C717	PF13041	super_24	1387907	1402733	2	1
C718	PF13041	super_15	276634	286562	2	1
C719	PF13041	super_132	196625	205343	2	0
C720	PF13041	super_0	4724093	4742146	2	1
C721	PF13041	super_25	2596993	2620555	2	1
C722	PF13086	super_23	322494	355885	2	0
C723	PF13087	super_23	322494	355885	2	0
C724	PF13091	super_16	2638431	2657799	2	1
C725	PF13129	super_87	81153	95238	2	0
C726	PF13193	super_78	207910	231694	2	0
C727	PF13347	super_141	506640	528443	2	0
C728	PF13360	super_153	475847	516901	3	2
C729	PF13360	super_91	527986	533224	2	0
C730	PF13371	super_97	522188	528091	2	0
C731	PF13371	super_77	1347309	1395005	3	0
C732	PF13371	super_98	731944	740163	2	0
C733	PF13371	super_127	883192	892192	2	0
C734	PF13371	super_49	982451	1010681	2	1
C735	PF13409	super_12	2955453	2965769	2	0
C736	PF13410	super_12	2955453	2965769	2	0
C737	PF13410	super_263	218863	255681	3	2
C738	PF13414	super_4	3676105	3685690	2	0
C739	PF13414	super_46	82439	101146	2	0
C740	PF13417	super_97	408615	417656	2	1
C741	PF13489	super_130	166517	217166	3	7
C742	PF13499	super_34	941432	970281	2	1
C743	PF13499	super_40	1093727	1120336	2	2
C744	PF13561	super_84	1054718	1076889	2	1
C745	PF13561	super_7	5043117	5053399	2	0
C746	PF13561	super_57	1581216	1608964	2	0
C747	PF13561	super_21	2563537	2582713	2	0
C748	PF13561	super_127	392846	456673	5	0
C749	PF13561	super_127	261275	299047	4	0
C750	PF13561	super_154	264563	278153	2	0
C751	PF13632	super_275	127802	152552	2	0
C752	PF13637	super_1	5442028	5467097	2	2
C753	PF13639	super_22	1852381	1886626	2	0
C754	PF13650	super_1	6710180	6719692	2	0
C755	PF13650	super_19	2810796	2822574	2	0
C756	PF13668	super_159	567437	585485	2	0
C757	PF13672	super_12	680202	703922	2	0
C758	PF13672	super_126	562139	578980	2	0
C759	PF13672	super_47	781044	796068	2	0
C760	PF13676	super_0	11057937	11083956	2	0
C761	PF13774	super_137	316150	324046	2	0
C762	PF13833	super_170	585699	599836	2	0
C763	PF13837	super_268	22874	47183	2	0
C764	PF13839	super_2	262978	278053	2	1
C765	PF13855	super_0	6008385	6073549	3	2
C766	PF13855	super_0	6161326	6191327	2	0
C767	PF13855	super_11	2340319	2371552	2	0
C768	PF13855	super_148	652333	732067	4	5
C769	PF13855	super_66	296959	302939	2	0
C770	PF13911	super_144	170107	178978	2	0
C771	PF13920	super_40	600326	619969	2	2
C772	PF13920	super_6	4129597	4164262	2	1
C773	PF13952	super_14	2991453	3011875	2	3
C774	PF13960	super_14	2991453	3011875	2	3
C775	PF13960	super_0	7635976	7664884	2	3
C776	PF13960	super_103	751339	782214	2	4
C777	PF13961	super_107	113692	135809	3	0
C778	PF13961	super_118	881809	898960	2	0
C779	PF13961	super_175	18640	23887	2	0
C780	PF13961	super_185	11372	33527	2	2
C781	PF13961	super_241	101778	121580	2	0
C782	PF13961	super_295	218717	224164	2	0
C783	PF13961	super_3	3657115	3665478	2	0
C784	PF13961	super_34	2506627	2523764	2	0
C785	PF13962	super_65	96491	122760	2	0
C786	PF13962	super_63	270327	301902	3	0
C787	PF13962	super_558	22	21659	2	1
C788	PF13962	super_176	330819	357073	2	0
C789	PF13962	super_0	8681508	8704937	2	0
C790	PF13962	super_22	2597710	2663542	5	2
C791	PF13976	super_3	3627943	3661135	3	0
C792	PF13976	super_61	1797887	1805025	2	0
C793	PF13976	super_58	1463214	1470749	2	0
C794	PF13976	super_567	3185	18812	2	1
C795	PF13976	super_439	49228	62026	3	0
C796	PF13976	super_391	531	28510	3	0
C797	PF13976	super_386	87227	94679	2	0
C798	PF13976	super_34	2475479	2493516	2	1
C799	PF13976	super_302	211037	217845	2	0
C800	PF13976	super_282	77156	90734	3	1
C801	PF13976	super_241	95809	144510	5	0
C802	PF13976	super_188	197305	209441	2	1
C803	PF13976	super_185	30630	35899	2	0
C804	PF13976	super_13	534622	556268	3	1
C805	PF13976	super_118	878116	898960	2	1
C806	PF13976	super_114	1005712	1011753	2	0
C807	PF13976	super_114	822564	845661	3	0
C808	PF13976	super_107	80431	138752	6	2
C809	PF14009	super_124	737790	745606	2	0
C810	PF14009	super_228	197650	227530	2	0
C811	PF14144	super_130	112274	128578	2	0
C812	PF14214	super_226	2559	7851	2	0
C813	PF14223	super_387	76165	91662	2	0
C814	PF14223	super_444	240	14692	2	1
C815	PF14223	super_241	142463	171213	2	1
C816	PF14223	super_282	69692	86386	2	2
C817	PF14226	super_127	557399	595536	3	0
C818	PF14226	super_152	224838	245758	2	2
C819	PF14226	super_25	751392	772573	2	1
C820	PF14226	super_37	794762	828978	3	1
C821	PF14227	super_302	207937	212869	2	0
C822	PF14227	super_34	2472832	2477827	2	0
C823	PF14227	super_34	2506627	2531105	2	1
C824	PF14227	super_386	87227	94679	2	0
C825	PF14227	super_567	7463	18812	2	0
C826	PF14227	super_439	49228	62026	3	0
C827	PF14227	super_3	3627943	3665478	4	0
C828	PF14227	super_61	1783751	1809815	3	1
C829	PF14227	super_83	1397574	1407582	2	0
C830	PF14227	super_391	531	28510	3	0
C831	PF14227	super_282	39418	107780	6	3
C832	PF14227	super_76	1113	6655	2	0
C833	PF14227	super_205	208651	214157	2	0
C834	PF14227	super_114	822564	845661	3	0
C835	PF14227	super_118	878116	898960	2	1
C836	PF14227	super_13	534622	556268	4	0
C837	PF14227	super_145	781401	795628	2	0
C838	PF14227	super_107	80431	138752	5	3
C839	PF14227	super_175	5497	23887	3	1
C840	PF14227	super_185	1143	33527	5	0
C841	PF14227	super_188	193653	230898	5	1
C842	PF14227	super_147	453530	498735	5	0
C843	PF14227	super_241	95809	131989	4	0
C844	PF14244	super_0	2763552	2779458	2	0
C845	PF14368	super_30	2247144	2288919	5	1
C846	PF14379	super_140	536327	564569	2	0
C847	PF14379	super_173	291588	316892	2	1
C848	PF14416	super_2	262978	278053	2	1
C849	PF14432	super_411	13	5303	2	0
C850	PF14432	super_68	1261136	1268462	2	0
C851	PF14432	super_411	37804	62163	2	0
C852	PF14432	super_24	1387907	1402733	2	1
C853	PF14432	super_103	874194	890409	2	0
C854	PF14432	super_197	358902	382931	2	1
C855	PF14476	super_173	353800	365294	2	1
C856	PF14476	super_173	442205	451472	2	1
C857	PF14476	super_54	500773	506569	2	0
C858	PF14476	super_54	627873	641223	2	0
C859	PF14476	super_54	687169	709361	4	0
C860	PF14510	super_41	583749	638504	3	0
C861	PF14510	super_40	401531	427795	2	0
C862	PF15491	super_386	54136	56707	2	0
C863	PF16095	super_109	577032	601365	2	0
C864	PF16095	super_121	903411	936231	2	0
C865	PF16095	super_31	710371	742862	2	0
C866	PF16095	super_39	785379	810417	2	2
C867	PF16095	super_437	13937	44310	2	2
C868	PF16123	super_107	777646	796524	2	0
C869	PF16916	super_279	71261	80649	2	0
C870	PF16953	super_6	3202914	3235095	2	1
