cluster_id	category	chr	start	end	n_features	n_bystanders
C612	PF00665	super_147	453530	486918	2	1
C613	PF00665	super_160	357055	369309	2	0
C614	PF00665	super_188	197305	339289	3	8
C615	PF00665	super_21	734854	746341	2	0
C616	PF00665	super_23	1513701	1763443	2	19
C617	PF00684	super_24	1077062	1111727	3	1
C618	PF00684	super_97	1006791	1028546	2	0
C619	PF00689	super_74	973999	1021040	2	0
C620	PF00690	super_74	973999	1021040	2	0
C621	PF00692	super_42	557670	678617	2	14
C622	PF00702	super_74	973999	1021040	2	0
C623	PF00704	super_97	1166240	1180758	2	0
C624	PF00704	super_134	871621	878382	2	0
C625	PF00722	super_105	569153	725660	3	7
C626	PF00722	super_158	644259	659537	2	0
C627	PF00722	super_21	86790	185540	4	2
C628	PF00722	super_22	1470631	1579058	2	0
C629	PF00722	super_251	28627	88580	2	1
C630	PF00722	super_7	2907628	2918535	2	0
C631	PF00722	super_92	414770	442940	2	0
C632	PF00724	super_611	3	12942	2	0
C633	PF00724	super_3	4706735	4736999	2	0
C634	PF00724	super_22	1741896	1796240	3	4
C635	PF00724	super_2	5488749	5524796	2	2
C636	PF00732	super_64	557602	571089	2	0
C637	PF00733	super_185	336108	373490	2	0
C638	PF00790	super_271	18156	185522	2	13
C639	PF00795	super_20	3185170	3223952	2	1
C640	PF00808	super_164	607761	636149	2	0
C641	PF00808	super_90	162067	373374	2	14
C642	PF00847	super_5	2265043	2449259	2	8
C643	PF00847	super_43	1754900	1838134	2	7
C644	PF00847	super_75	1068122	1250692	2	12
C645	PF00847	super_61	510144	516520	2	0
C646	PF00847	super_28	668219	881100	2	17
C647	PF00847	super_79	1169867	1228987	3	0
C648	PF00847	super_24	1820777	1947168	3	1
C649	PF00847	super_180	189453	300777	2	4
C650	PF00847	super_20	206550	429756	3	17
C651	PF00847	super_24	2473190	2621820	2	10
C652	PF00847	super_23	2281469	2289129	2	0
C653	PF00847	super_21	1689914	1733434	2	3
C654	PF00856	super_99	46405	272150	2	6
C655	PF00860	super_13	1385623	1478067	2	3
C656	PF00891	super_354	65095	105810	2	2
C657	PF00891	super_52	437298	450416	2	0
C658	PF00891	super_52	1271603	1334902	4	4
C659	PF00891	super_93	223959	249927	2	0
C660	PF00892	super_125	407850	772843	4	32
C661	PF00892	super_267	78462	113501	2	0
C662	PF00900	super_85	213095	307421	2	6
C663	PF00909	super_96	1130986	1148564	2	0
C664	PF00909	super_88	681406	703780	2	0
C665	PF00926	super_91	412068	486726	2	2
C666	PF00929	super_9	1652385	1686592	2	2
C667	PF00931	super_341	7528	51601	2	4
C668	PF00931	super_35	1504921	1594341	2	3
C669	PF00931	super_351	17690	24679	3	1
C670	PF00931	super_37	1956685	2187504	2	23
C671	PF00931	super_39	2060381	2096052	2	3
C672	PF00931	super_4	3577411	3638372	2	0
C673	PF00931	super_417	45031	76604	2	1
C674	PF00931	super_418	18735	76677	3	3
C675	PF00931	super_91	469505	848769	4	32
C676	PF00931	super_5	1476369	1545939	2	6
C677	PF00931	super_549	3013	17085	2	0
C678	PF00931	super_56	698834	945087	2	10
C679	PF00931	super_74	1366921	1388030	2	1
C680	PF00931	super_79	22285	103811	2	6
C681	PF00931	super_32	2063807	2088871	2	0
C682	PF00931	super_98	287771	330631	2	0
C683	PF00931	super_5	8276	25892	2	0
C684	PF00931	super_300	6691	129843	2	4
C685	PF00931	super_92	254500	511258	2	12
C686	PF00931	super_280	182549	249404	2	3
C687	PF00931	super_12	3788203	3877019	2	3
C688	PF00931	super_136	16168	87330	3	2
C689	PF00931	super_15	1628106	1938419	3	23
C690	PF00931	super_152	27332	104240	4	5
C691	PF00931	super_168	497024	538711	3	0
C692	PF00931	super_17	867641	1301504	4	18
C693	PF00931	super_180	9965	20687	2	0
C694	PF00931	super_293	183651	206706	2	0
C695	PF00931	super_19	405439	582068	2	13
C696	PF00931	super_198	486913	510326	2	1
C697	PF00931	super_21	2274769	2334316	2	2
C698	PF00931	super_23	469946	485661	2	0
C699	PF00931	super_230	22931	60272	2	0
C700	PF00931	super_25	2601834	2788364	4	10
C701	PF00931	super_264	148	140827	4	9
C702	PF00931	super_265	54639	169949	2	11
C703	PF00931	super_194	262627	280926	2	1
C704	PF00931	super_11	3148120	3162716	2	0
C705	PF00933	super_48	157569	170440	2	0
C706	PF00954	super_27	1626613	1685254	2	0
C707	PF00954	super_7	3166073	3208684	2	1
C708	PF00957	super_137	316150	324046	2	0
C709	PF00984	super_172	246830	265482	2	0
C710	PF01018	super_131	380576	610946	2	9
C711	PF01031	super_11	1677961	1710014	2	2
C712	PF01031	super_167	277558	381857	2	6
C713	PF01031	super_242	285398	308857	2	0
C714	PF01031	super_90	1261557	1284994	2	1
C715	PF01061	super_34	2173621	2287699	2	4
C716	PF01061	super_4	800191	826668	2	0
C717	PF01061	super_4	1162473	1189637	2	0
C718	PF01061	super_40	401531	427795	2	0
C719	PF01061	super_41	583749	638504	3	0
C720	PF01061	super_58	574236	710862	2	7
C721	PF01070	super_177	487227	499338	2	0
C722	PF01073	super_120	260543	298295	2	1
C723	PF01095	super_64	924587	964776	2	1
C724	PF01095	super_7	517436	606334	2	1
C725	PF01103	super_125	826743	874349	2	0
C726	PF01112	super_119	809668	833199	2	0
C727	PF01112	super_18	1467350	1472582	2	0
C728	PF01157	super_102	633720	718990	2	10
C729	PF01161	super_236	1253	222267	2	10
C730	PF01161	super_43	822798	862556	2	0
C731	PF01168	super_152	221312	242973	2	2
C732	PF01184	super_87	81153	157406	3	1
C733	PF01198	super_152	185111	199842	2	3
C734	PF01208	super_1	6598542	6623446	2	1
C735	PF01233	super_88	276360	280735	2	0
C736	PF01248	super_29	1978758	2236211	3	18
C737	PF01255	super_4	5318640	5337423	2	0
C738	PF01329	super_64	1641483	1645106	2	1
C739	PF01336	super_30	1553381	1607206	2	2
C740	PF01344	super_14	3658031	3684603	2	0
C741	PF01344	super_106	86288	100530	2	0
C742	PF01344	super_13	70483	253814	2	16
C743	PF01357	super_5	4164155	4194240	2	0
C744	PF01357	super_0	7934470	8077144	3	4
C745	PF01357	super_288	103711	145165	3	1
C746	PF01357	super_86	1246891	1326837	4	0
C747	PF01370	super_69	130817	225768	2	4
C748	PF01370	super_38	332799	431184	6	5
C749	PF01370	super_64	638146	646269	2	0
C750	PF01370	super_12	835381	894495	2	2
C751	PF01370	super_130	172720	201812	2	2
C752	PF01388	super_231	65074	75126	2	1
C753	PF01388	super_55	1308433	1332680	2	0
C754	PF01397	super_136	830109	868275	2	1
C755	PF01406	super_216	13620	74269	2	2
C756	PF01419	super_450	4495	17587	2	0
C757	PF01419	super_42	1996586	2040590	2	0
C758	PF01419	super_382	35817	49500	2	0
C759	PF01419	super_376	62490	89255	2	1
C760	PF01419	super_105	1062069	1132588	3	3
C761	PF01419	super_144	2215	60982	3	3
C762	PF01423	super_126	898905	930625	2	2
C763	PF01423	super_181	366850	445148	5	4
C764	PF01423	super_20	1546812	1552424	2	0
C765	PF01426	super_105	1049963	1086967	3	1
C766	PF01426	super_144	17356	74956	3	3
C767	PF01426	super_382	589	96883	2	9
C768	PF01453	super_7	3166073	3208684	2	1
C769	PF01453	super_483	8370	12807	2	0
C770	PF01453	super_340	45113	143211	3	3
C771	PF01453	super_27	1626613	1685254	2	0
C772	PF01453	super_223	8757	128626	5	3
C773	PF01453	super_207	196146	238219	2	1
C774	PF01453	super_128	829609	914571	2	4
C775	PF01453	super_12	2454202	2680100	5	5
C776	PF01459	super_139	89461	275627	2	13
C777	PF01466	super_96	141183	157425	2	0
C778	PF01476	super_159	13519	50036	2	0
C779	PF01477	super_81	495065	542649	2	1
C780	PF01479	super_102	630127	702828	2	9
C781	PF01490	super_7	511110	571679	2	1
C782	PF01490	super_395	21518	49254	2	0
C783	PF01490	super_65	304103	388493	2	5
C784	PF01490	super_193	382624	427462	2	0
C785	PF01490	super_362	81118	118530	4	0
C786	PF01494	super_143	99465	213170	3	6
C787	PF01494	super_24	1429901	1477160	4	0
C788	PF01494	super_31	920362	934390	2	0
C789	PF01496	super_207	73662	188645	2	7
C790	PF01501	super_166	373192	468429	2	5
C791	PF01529	super_18	3025036	3046287	2	0
C792	PF01535	super_29	453504	556496	2	11
C793	PF01535	super_29	2043698	2253554	2	14
C794	PF01535	super_30	1448233	1764657	3	17
C795	PF01535	super_97	142470	203062	2	5
C796	PF01535	super_411	13	62163	4	0
C797	PF01535	super_43	1274166	1303784	2	2
C798	PF01535	super_5	5219145	5256055	2	3
C799	PF01535	super_55	547232	565666	2	2
C800	PF01535	super_71	652275	793867	3	4
C801	PF01535	super_59	106719	119171	2	2
C802	PF01535	super_7	3122917	3345519	2	14
C803	PF01535	super_8	3457932	3621835	2	10
C804	PF01535	super_8	4207691	4499875	4	16
C805	PF01535	super_85	11949	248011	2	16
C806	PF01535	super_90	1225887	1277421	2	2
C807	PF01535	super_55	1596829	1635349	3	1
C808	PF01535	super_27	2337355	2704522	3	30
C809	PF01535	super_36	308563	345212	2	2
C810	PF01535	super_25	2596993	2779557	3	11
C811	PF01535	super_0	4621532	4742146	3	6
C812	PF01535	super_0	8217895	8403729	3	10
C813	PF01535	super_108	288458	418727	2	6
C814	PF01535	super_12	3178008	3308957	2	9
C815	PF01535	super_13	1712292	1922259	2	11
C816	PF01535	super_141	534566	570474	2	2
C817	PF01535	super_15	276634	286562	2	1
C818	PF01535	super_106	920877	968235	2	4
C819	PF01535	super_189	254152	537541	3	15
C820	PF01535	super_170	549859	619616	2	6
C821	PF01535	super_242	271379	281493	2	0
C822	PF01535	super_24	2651389	2941522	3	27
C823	PF01535	super_26	2306136	2307910	2	0
C824	PF01535	super_238	105033	354624	2	28
C825	PF01535	super_21	773810	1021038	3	15
C826	PF01535	super_19	2676731	2869209	3	14
C827	PF01535	super_24	1280350	1402733	2	6
C828	PF01536	super_111	261874	287806	2	2
C829	PF01541	super_0	9257280	9284635	2	1
C830	PF01545	super_279	71261	80649	2	0
C831	PF01554	super_24	1992307	2017874	2	0
C832	PF01556	super_19	3203127	3264173	2	3
C833	PF01556	super_24	1077062	1111727	3	1
C834	PF01556	super_97	1006791	1028546	2	0
C835	PF01565	super_63	381472	390713	2	0
C836	PF01578	super_234	16316	19192	2	0
C837	PF01582	super_56	698834	945087	2	10
C838	PF01582	super_74	1368230	1388030	2	0
C839	PF01582	super_48	1029729	1209792	4	9
C840	PF01582	super_265	31814	229005	5	13
C841	PF01582	super_3	4934979	5200572	3	20
C842	PF01585	super_85	613232	653808	2	2
C843	PF01593	super_0	7360429	7422527	2	0
C844	PF01593	super_170	272890	299601	2	0
C845	PF01643	super_65	1639602	1662276	2	0
C846	PF01676	super_137	311090	335995	2	2
C847	PF01680	super_305	72149	74800	2	0
C848	PF01698	super_70	1241953	1247492	2	0
C849	PF01704	super_30	1237258	1247200	2	1
C850	PF01734	super_110	283317	504506	5	6
C851	PF01734	super_121	840066	945688	2	3
C852	PF01734	super_96	625604	672805	2	3
C853	PF01738	super_141	60011	100470	4	0
C854	PF01762	super_57	1469027	1534159	2	8
C855	PF01764	super_17	143392	389574	2	20
C856	PF01764	super_213	143275	202487	2	4
C857	PF01780	super_16	2241357	2245563	2	0
C858	PF01789	super_62	641081	837058	2	12
C859	PF01852	super_8	4427856	4463122	2	1
C860	PF01915	super_48	157569	170440	2	0
C861	PF01926	super_0	9078770	9158695	2	1
C862	PF01926	super_106	440612	687399	2	21
C863	PF01926	super_131	380576	610946	2	9
C864	PF01926	super_24	1323167	1395989	2	4
C865	PF01926	super_39	731499	743546	2	0
C866	PF01926	super_40	522672	764285	3	20
C867	PF02115	super_131	7532	16346	2	0
C868	PF02115	super_29	1944118	1959853	2	0
C869	PF02133	super_4	5271531	5506811	2	22
C870	PF02136	super_21	2712639	2722339	2	0
C871	PF02182	super_6	5222851	5431698	2	19
C872	PF02183	super_0	10187526	10285464	2	1
C873	PF02183	super_1	1192522	1416136	2	5
C874	PF02183	super_219	159810	196011	2	0
C875	PF02183	super_23	690303	803271	2	2
C876	PF02183	super_71	1457656	1498320	2	1
C877	PF02190	super_17	1425333	1672379	2	13
C878	PF02207	super_138	743927	852956	2	5
C879	PF02207	super_21	280486	438663	2	2
C880	PF02212	super_242	285398	308857	2	0
C881	PF02212	super_90	1261557	1284994	2	1
C882	PF02212	super_11	1677961	1710014	2	2
C883	PF02212	super_167	277558	381857	2	6
C884	PF02225	super_235	147436	282922	2	8
C885	PF02338	super_234	76078	151219	2	4
C886	PF02362	super_105	595092	685799	2	2
C887	PF02362	super_265	10337	109597	3	9
C888	PF02450	super_105	64977	226097	2	8
C889	PF02458	super_3	2182487	2194623	2	0
C890	PF02466	super_0	4609570	4713348	2	4
C891	PF02469	super_27	2101064	2333954	2	8
C892	PF02469	super_36	118389	134373	2	0
C893	PF02469	super_65	631878	645246	2	0
C894	PF02485	super_173	228412	236940	2	0
C895	PF02485	super_7	1527738	1577870	2	3
C896	PF02496	super_89	655484	670432	2	0
C897	PF02496	super_227	8338	25769	2	0
C898	PF02496	super_15	646404	762460	7	9
C899	PF02496	super_119	185727	423661	9	14
C900	PF02496	super_21	31380	48087	2	0
C901	PF02507	super_6	555356	575334	2	1
C902	PF02517	super_26	2143218	2374379	2	18
C903	PF02518	super_10	1335228	1451586	2	12
C904	PF02518	super_44	1165850	1282988	2	7
C905	PF02519	super_0	6441072	6446864	2	0
C906	PF02519	super_12	1942681	1947613	2	0
C907	PF02519	super_243	9274	13359	2	0
C908	PF02668	super_226	164101	180612	2	0
C909	PF02671	super_15	2866039	2944580	2	6
C910	PF02701	super_30	2651498	2705671	2	0
C911	PF02701	super_54	314520	336301	2	0
C912	PF02701	super_33	1732864	1819137	2	0
C913	PF02701	super_240	180957	199598	2	0
C914	PF02701	super_29	1483538	1511107	2	0
C915	PF02705	super_105	265907	345003	2	6
C916	PF02777	super_12	3775365	3813768	2	1
C917	PF02777	super_19	1368612	1507039	2	3
C918	PF02797	super_207	278352	340163	2	1
C919	PF02797	super_57	809967	854667	2	2
C920	PF02798	super_513	12799	24786	2	0
C921	PF02798	super_51	264816	283373	2	0
C922	PF02798	super_56	1300820	1317794	2	0
C923	PF02798	super_163	89719	100405	2	1
C924	PF02798	super_5	3219610	3327626	5	1
C925	PF02798	super_76	803869	810145	2	0
C926	PF02799	super_88	276360	280735	2	0
C927	PF02874	super_92	739102	749498	2	0
C928	PF02887	super_73	726217	794085	2	2
C929	PF02984	super_156	629591	641178	2	2
C930	PF02992	super_0	7635976	7664884	2	3
C931	PF02992	super_0	8513860	8602457	3	4
C932	PF02992	super_103	751339	782214	2	4
C933	PF02992	super_139	3597	7056	2	0
C934	PF02992	super_14	2991453	3011875	2	3
C935	PF02992	super_160	504504	539580	2	2
C936	PF02992	super_190	14210	193876	3	7
C937	PF02992	super_274	246050	281436	2	0
C938	PF02992	super_30	289436	292379	2	0
C939	PF02992	super_57	322884	516195	2	6
C940	PF03007	super_101	1029461	1073158	2	4
C941	PF03016	super_118	198634	229496	2	0
C942	PF03016	super_128	236176	399265	2	7
C943	PF03016	super_43	1178618	1218971	2	1
C944	PF03016	super_44	2135991	2163530	2	1
C945	PF03018	super_11	640091	675487	2	5
C946	PF03018	super_314	33845	132083	9	0
C947	PF03055	super_16	3157261	3338073	5	2
C948	PF03080	super_39	13	13005	2	0
C949	PF03083	super_5	1125091	1127827	2	0
C950	PF03105	super_181	555876	598492	2	0
C951	PF03105	super_305	153727	190488	2	0
C952	PF03105	super_96	116584	168268	2	6
C953	PF03106	super_71	418483	565311	2	1
C954	PF03110	super_70	378294	408306	2	1
C955	PF03110	super_1	2006361	2022359	2	0
C956	PF03110	super_46	1907367	1942386	2	0
C957	PF03124	super_305	153727	190488	2	0
C958	PF03127	super_271	18156	185522	2	13
C959	PF03134	super_4	2743046	2790975	2	4
C960	PF03140	super_111	861836	997929	7	1
C961	PF03140	super_136	394326	509610	4	1
C962	PF03140	super_47	699613	713569	2	0
C963	PF03140	super_51	643392	695220	3	2
C964	PF03143	super_5	233412	276419	2	1
C965	PF03144	super_16	2939183	3148829	2	13
C966	PF03144	super_17	1650248	1701158	2	2
C967	PF03144	super_5	233412	276419	2	1
C968	PF03168	super_94	288601	309212	2	0
C969	PF03168	super_58	170426	177619	2	0
C970	PF03169	super_278	161072	199300	2	0
C971	PF03169	super_9	3133310	3137698	2	0
C972	PF03171	super_403	23986	73542	2	3
C973	PF03171	super_60	484248	533293	2	1
C974	PF03171	super_57	1423355	1519955	2	10
C975	PF03171	super_4	4249661	4264441	2	1
C976	PF03171	super_75	426782	634255	2	7
C977	PF03171	super_25	751392	772573	2	1
C978	PF03171	super_171	189904	245410	2	5
C979	PF03171	super_152	224838	245758	2	2
C980	PF03171	super_127	557399	575305	2	0
C981	PF03171	super_37	794762	828978	3	1
C982	PF03184	super_77	11136	54749	2	3
C983	PF03184	super_40	2093215	2192415	2	6
C984	PF03184	super_0	527114	571504	2	3
C985	PF03188	super_166	281409	303261	2	0
C986	PF03222	super_5	1236858	1285043	2	1
C987	PF03254	super_0	10452253	10461918	2	0
C988	PF03254	super_132	478240	587309	4	4
C989	PF03297	super_228	239254	270501	3	0
C990	PF03330	super_0	7934470	8077144	3	4
C991	PF03330	super_169	181482	193382	3	0
C992	PF03330	super_20	2859465	2917421	3	2
C993	PF03330	super_288	103711	145165	3	1
C994	PF03330	super_5	4164155	4194240	2	0
C995	PF03330	super_86	1246891	1326837	4	0
C996	PF03358	super_65	815091	832685	2	0
C997	PF03407	super_45	67256	133841	3	1
C998	PF03407	super_132	374615	508760	4	6
C999	PF03468	super_82	403902	567692	2	14
C1000	PF03469	super_82	403902	567692	2	14
C1001	PF03473	super_268	244640	273187	2	0
C1002	PF03476	super_268	244640	273187	2	0
C1003	PF03492	super_23	1843788	1863124	2	0
C1004	PF03492	super_39	341660	457629	2	8
C1005	PF03492	super_78	480240	610218	5	0
C1006	PF03514	super_1	4735075	4850566	2	1
C1007	PF03514	super_1	6218701	6277701	2	3
C1008	PF03514	super_41	2072362	2109566	2	0
C1009	PF03514	super_67	1084985	1193439	2	6
C1010	PF03600	super_82	1173289	1180781	2	0
C1011	PF03652	super_65	221146	236873	2	1
C1012	PF03720	super_172	246830	265482	2	0
C1013	PF03721	super_172	246830	265482	2	0
C1014	PF03732	super_1	6710180	6719692	2	0
C1015	PF03732	super_158	399022	412773	2	0
C1016	PF03781	super_31	207017	766414	5	30
C1017	PF03798	super_18	512163	720034	2	21
C1018	PF03807	super_16	2405560	2494510	4	5
C1019	PF03931	super_96	141183	157425	2	0
C1020	PF03936	super_136	830109	868275	2	1
C1021	PF03936	super_197	163712	187271	2	1
C1022	PF03946	super_43	278942	357386	2	8
C1023	PF03951	super_16	410972	429027	2	0
C1024	PF03951	super_239	265269	283068	2	0
C1025	PF03953	super_35	1459105	1487079	3	0
C1026	PF03953	super_161	152943	165878	2	0
C1027	PF03953	super_0	1641091	1664174	3	0
C1028	PF03999	super_0	480922	500487	2	1
C1029	PF04057	super_39	2167254	2175705	2	1
C1030	PF04096	super_8	1773349	1830974	2	3
C1031	PF04109	super_11	3674010	3695170	2	0
C1032	PF04321	super_120	260543	298295	2	1
C1033	PF04408	super_180	194362	291623	2	2
C1034	PF04438	super_59	139975	232686	2	1
C1035	PF04525	super_15	2284410	2287463	2	0
C1036	PF04525	super_17	2005229	2157300	6	4
C1037	PF04525	super_51	157946	225869	2	6
C1038	PF04535	super_2	2337003	2358731	2	0
C1039	PF04535	super_66	827242	873948	2	1
C1040	PF04564	super_94	781688	818889	2	1
C1041	PF04564	super_152	335739	538190	2	16
C1042	PF04576	super_145	439698	465426	2	0
C1043	PF04576	super_99	1015215	1031762	2	0
C1044	PF04577	super_72	1436831	1461803	2	1
C1045	PF04577	super_95	72291	80959	2	0
C1046	PF04749	super_29	694705	822721	3	8
C1047	PF04784	super_2	1082080	1163759	2	4
C1048	PF04784	super_79	472884	579153	2	6
C1049	PF04795	super_59	139975	232686	2	1
C1050	PF04833	super_52	1767223	1786839	2	0
C1051	PF04845	super_363	26505	120673	2	2
C1052	PF04851	super_225	197395	388095	2	14
C1053	PF04885	super_140	452057	487216	9	2
C1054	PF05018	super_16	1817734	1825714	2	0
C1055	PF05050	super_119	541137	588658	3	2
C1056	PF05056	super_454	5542	47984	3	1
C1057	PF05057	super_127	668299	803281	2	12
C1058	PF05057	super_325	9510	20651	2	0
C1059	PF05057	super_35	1567123	1594341	2	2
C1060	PF05057	super_366	8117	50254	2	1
C1061	PF05057	super_60	1294305	1310573	2	0
C1062	PF05057	super_91	734462	932038	2	15
C1063	PF05078	super_21	2116486	2145564	3	0
C1064	PF05078	super_3	4241496	4255868	2	0
C1065	PF05199	super_64	557602	571089	2	0
C1066	PF05217	super_341	12372	134766	3	11
C1067	PF05368	super_12	857057	894495	2	1
C1068	PF05368	super_85	514436	526796	2	0
C1069	PF05368	super_0	8823731	8837499	2	0
C1070	PF05637	super_102	495261	532840	2	3
C1071	PF05637	super_53	1628544	1655081	2	0
C1072	PF05641	super_105	1049963	1123077	4	2
C1073	PF05641	super_382	589	96883	3	8
C1074	PF05729	super_0	11057937	11083956	2	0
C1075	PF05729	super_171	74485	109574	2	0
C1076	PF05729	super_265	31814	229005	4	14
C1077	PF05729	super_48	1029729	1136286	3	3
C1078	PF05755	super_20	1268965	1329440	2	1
C1079	PF05922	super_22	442195	673286	2	22
C1080	PF05922	super_4	5421264	5435821	2	0
C1081	PF05938	super_76	478154	483823	2	0
C1082	PF05938	super_167	434725	455576	2	0
C1083	PF05938	super_109	354656	380320	2	1
C1084	PF05938	super_164	268406	315834	4	3
C1085	PF05970	super_38	1607371	1698546	2	4
C1086	PF05970	super_34	2263335	2422260	2	11
C1087	PF05970	super_35	204911	430979	3	9
C1088	PF05970	super_35	2404598	2450006	2	4
C1089	PF05970	super_42	459608	650498	2	19
C1090	PF05970	super_32	130716	161322	2	2
C1091	PF05970	super_55	1767700	1858773	2	8
C1092	PF05970	super_66	157126	396146	2	18
C1093	PF05970	super_7	4499177	4606386	2	8
C1094	PF05970	super_9	260879	490580	2	22
C1095	PF05970	super_95	231776	462721	3	11
C1096	PF05970	super_52	1749704	1874501	2	9
C1097	PF05970	super_312	1099	104572	2	6
C1098	PF05970	super_149	186625	242875	2	3
C1099	PF05970	super_294	98900	236012	2	12
C1100	PF05970	super_11	577665	579761	2	0
C1101	PF05970	super_131	752423	754825	2	0
C1102	PF05970	super_134	341844	476367	2	4
C1103	PF05970	super_161	528005	694172	3	7
C1104	PF05970	super_174	479878	483064	2	0
C1105	PF05970	super_3	3509159	3832052	3	20
C1106	PF05970	super_2	508991	577789	2	4
C1107	PF05970	super_208	299602	424497	2	14
C1108	PF05970	super_182	522051	528326	2	0
C1109	PF05970	super_229	88738	191022	2	6
C1110	PF05970	super_27	1768225	1991539	2	17
C1111	PF05970	super_29	1903295	1908396	2	0
C1112	PF05990	super_135	177631	223770	2	0
C1113	PF06241	super_154	243021	372654	2	8
C1114	PF06273	super_46	1034892	1120098	2	2
C1115	PF06293	super_36	1439297	1511762	2	0
C1116	PF06351	super_293	135921	164701	3	0
C1117	PF06351	super_142	393575	460930	2	4
C1118	PF06415	super_137	311090	335995	2	2
C1119	PF06747	super_56	554282	634498	2	5
C1120	PF06749	super_180	312196	358882	3	1
C1121	PF06760	super_131	154628	215757	2	1
C1122	PF06760	super_57	1641560	1663672	2	0
C1123	PF06813	super_104	600351	625689	2	1
C1124	PF06839	super_9	1608408	1686592	2	5
C1125	PF06955	super_92	414770	442940	2	0
C1126	PF06955	super_251	28627	88580	2	1
C1127	PF06955	super_22	1470631	1579058	2	0
C1128	PF06955	super_21	86790	185540	4	2
C1129	PF06955	super_158	644259	659537	2	0
C1130	PF06955	super_105	569153	725660	3	7
C1131	PF06974	super_101	1029461	1073158	2	4
C1132	PF06978	super_82	897754	929724	2	0
C1133	PF06991	super_98	286249	386541	2	8
C1134	PF07004	super_236	245193	249969	2	0
C1135	PF07058	super_94	977049	996147	2	0
C1136	PF07200	super_0	223161	268946	2	5
C1137	PF07250	super_9	2312001	2365069	2	0
C1138	PF07250	super_289	89840	134443	2	1
C1139	PF07250	super_135	500983	553547	3	0
C1140	PF07250	super_12	1613603	1677600	2	0
C1141	PF07250	super_247	112669	272810	2	8
C1142	PF07367	super_134	133260	160866	2	0
C1143	PF07367	super_151	725750	734668	2	0
C1144	PF07367	super_271	60387	68554	2	0
C1145	PF07367	super_360	32912	97538	2	5
C1146	PF07645	super_14	2498672	2583236	2	1
C1147	PF07690	super_4	3810000	3960555	3	5
C1148	PF07690	super_28	2290892	2306510	2	1
C1149	PF07690	super_3	2117284	2221853	2	3
C1150	PF07690	super_12	2752091	2819849	2	2
C1151	PF07690	super_0	9455439	9569589	3	3
C1152	PF07707	super_1	641153	666730	2	4
C1153	PF07714	super_38	1852691	2068951	2	14
C1154	PF07714	super_37	494717	730031	4	8
C1155	PF07714	super_37	16548	223134	2	11
C1156	PF07714	super_36	1439297	1779038	4	19
C1157	PF07714	super_36	954208	988109	2	2
C1158	PF07714	super_340	45113	143211	3	3
C1159	PF07714	super_34	1590650	1808468	3	15
C1160	PF07714	super_34	941432	970281	2	1
C1161	PF07714	super_34	374730	430048	3	2
C1162	PF07714	super_334	4302	152406	4	1
C1163	PF07714	super_326	115654	179450	2	5
C1164	PF07714	super_266	112262	131177	2	1
C1165	PF07714	super_32	2451121	2668793	3	16
C1166	PF07714	super_318	5760	71146	2	4
C1167	PF07714	super_31	1901804	1910862	2	0
C1168	PF07714	super_31	814943	1053291	5	20
C1169	PF07714	super_300	162861	170751	2	0
C1170	PF07714	super_3	4124713	4232659	3	3
C1171	PF07714	super_283	27668	162628	2	8
C1172	PF07714	super_275	114934	162738	2	4
C1173	PF07714	super_274	14193	147883	2	12
C1174	PF07714	super_271	11936	98235	2	7
C1175	PF07714	super_4	31557	221488	5	5
C1176	PF07714	super_322	143231	160656	2	0
C1177	PF07714	super_4	4007738	4238209	2	22
C1178	PF07714	super_40	1093727	1120336	2	2
C1179	PF07714	super_87	546962	820208	4	22
C1180	PF07714	super_9	19697	171250	2	9
C1181	PF07714	super_83	1136125	1287716	2	11
C1182	PF07714	super_8	670317	915140	3	17
C1183	PF07714	super_75	712694	801983	2	7
C1184	PF07714	super_74	949857	1266472	4	20
C1185	PF07714	super_71	1253801	1361643	2	9
C1186	PF07714	super_68	1208482	1256582	2	1
C1187	PF07714	super_67	9470	252488	4	19
C1188	PF07714	super_65	1339882	1712125	3	24
C1189	PF07714	super_4	1993796	2074150	2	4
C1190	PF07714	super_65	17	208550	3	17
C1191	PF07714	super_59	1548097	1731080	2	16
C1192	PF07714	super_59	971478	1066123	2	9
C1193	PF07714	super_57	1641560	1663672	2	0
C1194	PF07714	super_53	1784983	1880658	2	2
C1195	PF07714	super_481	1537	17187	2	0
C1196	PF07714	super_48	1216372	1267477	2	1
C1197	PF07714	super_48	630775	812755	3	8
C1198	PF07714	super_44	2157312	2175959	2	1
C1199	PF07714	super_43	1193461	1403063	5	11
C1200	PF07714	super_42	1587252	1694230	2	4
C1201	PF07714	super_63	1544823	1567330	2	2
C1202	PF07714	super_84	58116	131866	2	0
C1203	PF07714	super_262	26761	284525	2	9
C1204	PF07714	super_26	407365	491566	2	5
C1205	PF07714	super_14	3730606	3765874	2	1
C1206	PF07714	super_14	2498672	2583236	2	1
C1207	PF07714	super_14	515221	772912	2	15
C1208	PF07714	super_138	713655	824592	2	4
C1209	PF07714	super_137	151204	160936	2	0
C1210	PF07714	super_126	790821	956722	3	11
C1211	PF07714	super_12	2454202	2680100	6	4
C1212	PF07714	super_117	177299	291072	2	4
C1213	PF07714	super_115	634971	910605	3	27
C1214	PF07714	super_109	874201	1107940	3	18
C1215	PF07714	super_105	11630	131113	2	4
