cluster_id	category	chr	start	end	n_features	n_bystanders
C610	PF00403	super_1	953523	1389105	2	13
C611	PF00403	super_31	2061280	2153928	4	0
C612	PF00407	super_10	937572	1090088	6	8
C613	PF00407	super_3	4388	17304	2	0
C614	PF00407	super_3	709930	772468	4	0
C615	PF00407	super_327	20716	30553	2	0
C616	PF00407	super_34	1187880	1193940	2	0
C617	PF00407	super_671	4	8161	2	0
C618	PF00412	super_68	1056314	1314835	2	17
C619	PF00439	super_214	22360	425127	2	25
C620	PF00450	super_7	289437	319628	2	0
C621	PF00462	super_122	365554	413779	3	0
C622	PF00462	super_52	807740	859792	2	0
C623	PF00462	super_93	134506	550563	3	32
C624	PF00464	super_3	2398497	2416087	2	1
C625	PF00466	super_96	459580	589139	2	5
C626	PF00467	super_85	213095	307421	2	6
C627	PF00481	super_322	143231	160656	2	0
C628	PF00481	super_67	1737	80051	6	3
C629	PF00487	super_20	1540428	2016324	2	35
C630	PF00487	super_27	163882	182557	2	0
C631	PF00498	super_26	440239	697944	2	17
C632	PF00501	super_179	469266	561612	2	6
C633	PF00501	super_20	646099	730020	2	9
C634	PF00501	super_78	207910	231694	2	0
C635	PF00504	super_83	774359	788799	2	0
C636	PF00504	super_64	296556	301498	2	0
C637	PF00504	super_34	1332624	1805642	2	33
C638	PF00504	super_38	1440101	1449374	2	0
C639	PF00504	super_294	197564	207753	2	0
C640	PF00505	super_231	65074	75126	2	1
C641	PF00505	super_55	1308433	1332680	2	0
C642	PF00507	super_9	4557047	4561220	2	0
C643	PF00512	super_44	767841	1174275	2	26
C644	PF00514	super_152	335739	538190	2	16
C645	PF00514	super_26	2188550	2239722	3	1
C646	PF00514	super_3	673662	888396	2	16
C647	PF00515	super_46	82439	101146	2	0
C648	PF00515	super_77	1347309	1395005	2	1
C649	PF00533	super_150	231261	276175	2	2
C650	PF00534	super_9	281827	368568	2	6
C651	PF00538	super_11	1584235	1675145	2	2
C652	PF00538	super_167	488328	536215	4	0
C653	PF00538	super_192	370505	394405	3	0
C654	PF00544	super_5	3348131	3369476	2	0
C655	PF00550	super_10	1220541	1227141	2	2
C656	PF00557	super_240	254989	289726	2	2
C657	PF00560	super_91	467446	667070	2	19
C658	PF00560	super_83	1136125	1281451	2	10
C659	PF00560	super_43	327813	366442	2	5
C660	PF00560	super_40	2287280	2376819	2	4
C661	PF00560	super_293	183651	206706	2	0
C662	PF00560	super_283	15240	39031	2	0
C663	PF00560	super_245	32399	168178	2	9
C664	PF00560	super_80	7021	361190	2	24
C665	PF00560	super_19	2753086	2875360	2	10
C666	PF00560	super_189	137108	149792	2	0
C667	PF00560	super_17	867641	1301504	5	17
C668	PF00560	super_148	681452	732067	2	4
C669	PF00560	super_2	3825333	4125858	2	14
C670	PF00560	super_11	2340319	2371552	2	0
C671	PF00560	super_1	4436020	4812246	2	27
C672	PF00561	super_42	712686	783050	2	3
C673	PF00561	super_147	232469	325457	2	5
C674	PF00565	super_115	945460	962139	2	0
C675	PF00571	super_156	416929	451438	2	3
C676	PF00571	super_38	1720833	1880835	2	7
C677	PF00574	super_136	737680	801268	2	3
C678	PF00575	super_180	194362	291623	2	2
C679	PF00578	super_118	68958	129040	2	4
C680	PF00583	super_18	666862	1117065	2	29
C681	PF00583	super_56	303032	313220	2	0
C682	PF00588	super_416	21	72316	2	1
C683	PF00612	super_8	1132626	1587590	2	18
C684	PF00622	super_32	836203	912549	2	1
C685	PF00627	super_98	167321	647545	2	30
C686	PF00628	super_122	601542	706638	2	7
C687	PF00628	super_134	501860	584409	2	4
C688	PF00628	super_137	266067	568185	2	24
C689	PF00628	super_148	290674	711472	2	23
C690	PF00628	super_33	2000677	2272181	2	23
C691	PF00632	super_2	3173626	3458817	2	18
C692	PF00638	super_5	3910127	3979432	2	2
C693	PF00641	super_28	1336153	1345364	2	2
C694	PF00642	super_145	24978	152293	2	12
C695	PF00642	super_18	208451	491093	2	30
C696	PF00642	super_2	754	297579	2	20
C697	PF00642	super_64	308538	459138	2	15
C698	PF00646	super_34	486321	812210	2	25
C699	PF00646	super_13	2950664	3455319	3	38
C700	PF00646	super_11	3191393	3584560	3	29
C701	PF00646	super_11	568751	971343	2	21
C702	PF00646	super_1	1519262	1850887	2	19
C703	PF00646	super_114	163781	298869	2	6
C704	PF00650	super_89	875949	1002299	2	9
C705	PF00651	super_1	470925	666730	3	17
C706	PF00651	super_1	4543751	4903386	2	25
C707	PF00651	super_2	1582502	2078585	2	25
C708	PF00651	super_94	503182	711216	2	12
C709	PF00657	super_7	3080573	3089290	2	1
C710	PF00657	super_83	195882	267537	4	2
C711	PF00657	super_72	1166278	1431057	2	15
C712	PF00657	super_30	1529119	1927917	2	28
C713	PF00657	super_5	3419568	3477506	3	3
C714	PF00657	super_221	384182	392488	2	0
C715	PF00664	super_9	4109099	4220187	2	8
C716	PF00665	super_319	1149	63078	2	1
C717	PF00665	super_34	2472832	2493516	3	0
C718	PF00665	super_302	211037	217845	2	0
C719	PF00665	super_21	734854	746341	2	0
C720	PF00665	super_282	8497	86386	4	4
C721	PF00665	super_345	21063	127203	2	8
C722	PF00665	super_3	3627943	3665478	4	0
C723	PF00665	super_391	531	28510	2	1
C724	PF00665	super_61	1797887	1809815	3	0
C725	PF00665	super_49	1401522	1706481	2	22
C726	PF00665	super_5	82169	734339	4	45
C727	PF00665	super_50	1294774	1529232	2	10
C728	PF00665	super_567	3185	18812	2	1
C729	PF00665	super_58	1376242	1467271	2	4
C730	PF00665	super_276	158	278411	2	12
C731	PF00665	super_73	1045489	1422561	3	24
C732	PF00665	super_463	40943	50233	2	0
C733	PF00665	super_241	95809	144510	5	0
C734	PF00665	super_188	197305	339289	3	8
C735	PF00665	super_22	365928	839540	3	37
C736	PF00665	super_1	5452786	5483933	3	2
C737	PF00665	super_1	6710180	6719692	2	0
C738	PF00665	super_10	2499581	2509691	2	1
C739	PF00665	super_103	685711	1112120	2	32
C740	PF00665	super_23	1513701	1763443	2	19
C741	PF00665	super_114	822564	1011753	5	5
C742	PF00665	super_118	878116	928325	3	2
C743	PF00665	super_107	121730	351175	3	8
C744	PF00665	super_13	436863	556268	2	6
C745	PF00665	super_139	749355	825022	2	3
C746	PF00665	super_14	1679471	2078743	2	25
C747	PF00665	super_143	225798	317734	2	4
C748	PF00665	super_147	86955	486918	3	23
C749	PF00665	super_160	357055	701805	3	18
C750	PF00665	super_122	13275	271387	2	4
C751	PF00684	super_24	1077062	1111727	3	1
C752	PF00684	super_97	1006791	1028546	2	0
C753	PF00689	super_74	973999	1021040	2	0
C754	PF00690	super_125	233314	586943	2	29
C755	PF00690	super_74	973999	1021040	2	0
C756	PF00692	super_42	557670	678617	2	14
C757	PF00702	super_125	233314	586943	2	29
C758	PF00702	super_74	973999	1021040	2	0
C759	PF00704	super_134	871621	878382	2	0
C760	PF00704	super_97	1166240	1180758	2	0
C761	PF00719	super_25	2540564	2920153	2	28
C762	PF00722	super_7	2907628	2918535	2	0
C763	PF00722	super_21	86790	185540	4	2
C764	PF00722	super_92	414770	442940	2	0
C765	PF00722	super_251	28627	88580	2	1
C766	PF00722	super_158	644259	659537	2	0
C767	PF00722	super_22	1470631	1579058	2	0
C768	PF00722	super_105	569153	725660	3	7
C769	PF00724	super_2	5488749	5524796	2	2
C770	PF00724	super_22	1741896	1796240	3	4
C771	PF00724	super_3	4706735	4736999	2	0
C772	PF00724	super_611	3	12942	2	0
C773	PF00732	super_64	557602	571089	2	0
C774	PF00733	super_185	336108	373490	2	0
C775	PF00782	super_1	222780	725567	2	42
C776	PF00782	super_2	3430184	3697418	2	17
C777	PF00790	super_271	18156	185522	2	13
C778	PF00795	super_20	3185170	3223952	2	1
C779	PF00808	super_164	607761	636149	2	0
C780	PF00808	super_90	162067	373374	2	14
C781	PF00838	super_13	302771	659441	2	27
C782	PF00847	super_79	1169867	1228987	3	0
C783	PF00847	super_75	1068122	1250692	2	12
C784	PF00847	super_61	510144	516520	2	0
C785	PF00847	super_5	2265043	2449259	2	8
C786	PF00847	super_43	1754900	1838134	2	7
C787	PF00847	super_28	668219	881100	2	17
C788	PF00847	super_24	2473190	2621820	2	10
C789	PF00847	super_100	248954	530994	2	21
C790	PF00847	super_23	2281469	2289129	2	0
C791	PF00847	super_21	1689914	1733434	2	3
C792	PF00847	super_20	206550	429756	3	17
C793	PF00847	super_180	189453	300777	2	4
C794	PF00847	super_11	195877	508015	2	12
C795	PF00847	super_24	1820777	1947168	3	1
C796	PF00856	super_90	129847	533966	2	34
C797	PF00856	super_28	190263	611341	2	23
C798	PF00856	super_99	46405	272150	2	6
C799	PF00860	super_13	1385623	1478067	2	3
C800	PF00891	super_354	65095	105810	2	2
C801	PF00891	super_52	145188	450416	3	22
C802	PF00891	super_52	1271603	1334902	4	4
C803	PF00891	super_93	223959	249927	2	0
C804	PF00892	super_125	407850	772843	4	32
C805	PF00892	super_267	78462	113501	2	0
C806	PF00900	super_85	213095	307421	2	6
C807	PF00909	super_88	681406	703780	2	0
C808	PF00909	super_96	1130986	1148564	2	0
C809	PF00924	super_88	491898	802295	2	20
C810	PF00926	super_91	412068	486726	2	2
C811	PF00929	super_9	1652385	1686592	2	2
C812	PF00931	super_341	7528	51601	2	4
C813	PF00931	super_35	1504921	1594341	2	3
C814	PF00931	super_351	17690	24679	3	1
C815	PF00931	super_37	1956685	2187504	2	23
C816	PF00931	super_39	2060381	2096052	2	3
C817	PF00931	super_4	3577411	4084649	3	36
C818	PF00931	super_417	45031	76604	2	1
C819	PF00931	super_418	18735	76677	3	3
C820	PF00931	super_5	8276	464711	3	33
C821	PF00931	super_79	22285	103811	2	6
C822	PF00931	super_549	3013	17085	2	0
C823	PF00931	super_56	698834	945087	2	10
C824	PF00931	super_60	900112	1210594	2	19
C825	PF00931	super_74	1366921	1388030	2	1
C826	PF00931	super_32	2063807	2088871	2	0
C827	PF00931	super_9	1752935	2613633	3	65
C828	PF00931	super_91	17362	848769	5	61
C829	PF00931	super_92	254500	511258	2	12
C830	PF00931	super_98	287771	330631	2	0
C831	PF00931	super_5	1476369	1545939	2	6
C832	PF00931	super_300	6691	129843	2	4
C833	PF00931	super_230	22931	60272	2	0
C834	PF00931	super_280	182549	249404	2	3
C835	PF00931	super_11	3148120	3162716	2	0
C836	PF00931	super_12	3788203	3877019	2	3
C837	PF00931	super_136	16168	87330	3	2
C838	PF00931	super_15	1628106	1938419	3	23
C839	PF00931	super_152	27332	104240	4	5
C840	PF00931	super_16	398082	861808	2	36
C841	PF00931	super_168	497024	538711	3	0
C842	PF00931	super_17	867641	1301504	4	18
C843	PF00931	super_18	1083571	1541263	2	34
C844	PF00931	super_167	3000	343272	2	24
C845	PF00931	super_19	405439	582068	2	13
C846	PF00931	super_265	54639	169949	2	11
C847	PF00931	super_180	9965	20687	2	0
C848	PF00931	super_25	2601834	2788364	4	10
C849	PF00931	super_23	469946	485661	2	0
C850	PF00931	super_264	148	140827	4	9
C851	PF00931	super_198	486913	510326	2	1
C852	PF00931	super_194	262627	280926	2	1
C853	PF00931	super_21	2274769	2334316	2	2
C854	PF00931	super_293	183651	206706	2	0
C855	PF00933	super_48	157569	170440	2	0
C856	PF00954	super_27	1626613	1685254	2	0
C857	PF00954	super_7	3166073	3208684	2	1
C858	PF00957	super_137	316150	324046	2	0
C859	PF00984	super_172	246830	265482	2	0
C860	PF01018	super_131	380576	610946	2	9
C861	PF01031	super_90	1261557	1284994	2	1
C862	PF01031	super_242	285398	308857	2	0
C863	PF01031	super_167	277558	381857	2	6
C864	PF01031	super_11	1677961	1710014	2	2
C865	PF01055	super_110	611715	947831	2	23
C866	PF01061	super_34	1908560	2287699	3	24
C867	PF01061	super_4	800191	1189637	4	14
C868	PF01061	super_40	401531	427795	2	0
C869	PF01061	super_41	583749	638504	3	0
C870	PF01061	super_58	574236	710862	2	7
C871	PF01070	super_177	487227	499338	2	0
C872	PF01073	super_120	260543	298295	2	1
C873	PF01073	super_27	1415888	1763964	2	15
C874	PF01095	super_64	924587	964776	2	1
C875	PF01095	super_7	517436	606334	2	1
C876	PF01103	super_125	826743	874349	2	0
C877	PF01112	super_18	1467350	1472582	2	0
C878	PF01112	super_119	809668	833199	2	0
C879	PF01157	super_102	633720	718990	2	10
C880	PF01161	super_236	1253	222267	2	10
C881	PF01161	super_43	822798	862556	2	0
C882	PF01168	super_152	221312	242973	2	2
C883	PF01184	super_87	81153	157406	3	1
C884	PF01198	super_152	185111	199842	2	3
C885	PF01208	super_1	6598542	6623446	2	1
C886	PF01233	super_88	276360	280735	2	0
C887	PF01248	super_29	1978758	2236211	3	18
C888	PF01255	super_4	5318640	5337423	2	0
C889	PF01329	super_64	1641483	1645106	2	1
C890	PF01336	super_30	1277929	1607206	3	16
C891	PF01336	super_3	2680618	3033860	2	24
C892	PF01344	super_106	86288	100530	2	0
C893	PF01344	super_13	70483	253814	2	16
C894	PF01344	super_14	3658031	3684603	2	0
C895	PF01357	super_0	7934470	8077144	3	4
C896	PF01357	super_288	103711	145165	3	1
C897	PF01357	super_5	4164155	4194240	2	0
C898	PF01357	super_86	1246891	1326837	4	0
C899	PF01370	super_69	130817	225768	2	4
C900	PF01370	super_38	332799	431184	6	5
C901	PF01370	super_64	638146	646269	2	0
C902	PF01370	super_12	835381	894495	2	2
C903	PF01370	super_130	172720	201812	2	2
C904	PF01388	super_231	65074	75126	2	1
C905	PF01388	super_55	1308433	1332680	2	0
C906	PF01397	super_136	830109	868275	2	1
C907	PF01399	super_2	661309	973824	2	29
C908	PF01406	super_216	13620	74269	2	2
C909	PF01416	super_79	776557	1284938	2	40
C910	PF01419	super_42	1996586	2040590	2	0
C911	PF01419	super_450	4495	17587	2	0
C912	PF01419	super_382	35817	49500	2	0
C913	PF01419	super_105	1062069	1132588	3	3
C914	PF01419	super_144	2215	60982	3	3
C915	PF01419	super_376	62490	89255	2	1
C916	PF01423	super_126	898905	930625	2	2
C917	PF01423	super_181	366850	445148	5	4
C918	PF01423	super_20	1546812	1552424	2	0
C919	PF01426	super_105	1049963	1086967	3	1
C920	PF01426	super_144	17356	74956	3	3
C921	PF01426	super_382	589	96883	2	9
C922	PF01453	super_483	8370	12807	2	0
C923	PF01453	super_12	2454202	2680100	5	5
C924	PF01453	super_128	829609	914571	2	4
C925	PF01453	super_207	196146	238219	2	1
C926	PF01453	super_223	8757	128626	5	3
C927	PF01453	super_27	1626613	1685254	2	0
C928	PF01453	super_340	45113	143211	3	3
C929	PF01453	super_7	3166073	3208684	2	1
C930	PF01459	super_57	900849	1255536	2	29
C931	PF01459	super_139	89461	275627	2	13
C932	PF01466	super_96	141183	157425	2	0
C933	PF01476	super_159	13519	50036	2	0
C934	PF01477	super_81	495065	542649	2	1
C935	PF01479	super_102	630127	702828	2	9
C936	PF01490	super_65	304103	388493	2	5
C937	PF01490	super_395	21518	49254	2	0
C938	PF01490	super_7	511110	888263	3	14
C939	PF01490	super_193	382624	427462	2	0
C940	PF01490	super_362	81118	118530	4	0
C941	PF01494	super_143	99465	213170	3	6
C942	PF01494	super_24	1429901	1477160	4	0
C943	PF01494	super_31	920362	1371593	3	26
C944	PF01496	super_207	73662	188645	2	7
C945	PF01501	super_166	373192	468429	2	5
C946	PF01529	super_18	2743430	3046287	3	16
C947	PF01535	super_43	1274166	1680364	3	24
C948	PF01535	super_50	340268	792965	2	28
C949	PF01535	super_5	5219145	5256055	2	3
C950	PF01535	super_45	149130	517866	2	18
C951	PF01535	super_29	2043698	2521284	3	33
C952	PF01535	super_36	308563	345212	2	2
C953	PF01535	super_32	738083	1209894	2	35
C954	PF01535	super_30	1448233	1764657	3	17
C955	PF01535	super_55	547232	565666	2	2
C956	PF01535	super_411	13	62163	4	0
C957	PF01535	super_55	1596829	1635349	3	1
C958	PF01535	super_9	4194423	4483126	2	26
C959	PF01535	super_6	3237256	4096123	3	73
C960	PF01535	super_7	3122917	3345519	2	14
C961	PF01535	super_71	652275	793867	3	4
C962	PF01535	super_74	932184	1338933	2	26
C963	PF01535	super_8	3457932	3621835	2	10
C964	PF01535	super_8	4207691	4499875	4	16
C965	PF01535	super_85	11949	248011	2	16
C966	PF01535	super_90	1225887	1277421	2	2
C967	PF01535	super_91	688547	1019561	2	31
C968	PF01535	super_97	142470	590547	3	42
C969	PF01535	super_59	106719	119171	2	2
C970	PF01535	super_29	112200	556496	3	27
C971	PF01535	super_106	920877	968235	2	4
C972	PF01535	super_26	2306136	2307910	2	0
C973	PF01535	super_0	215468	563826	2	34
C974	PF01535	super_0	4621532	4742146	3	6
C975	PF01535	super_27	2337355	2704522	3	30
C976	PF01535	super_1	2253883	2918620	3	33
C977	PF01535	super_1	6330852	6605213	2	16
C978	PF01535	super_104	581569	955507	2	39
C979	PF01535	super_108	288458	418727	2	6
C980	PF01535	super_12	446510	903703	2	30
C981	PF01535	super_12	3178008	3308957	2	9
C982	PF01535	super_122	486166	931701	2	20
C983	PF01535	super_13	1712292	2235149	3	45
C984	PF01535	super_0	8217895	8403729	3	10
C985	PF01535	super_15	276634	582079	3	24
C986	PF01535	super_170	213903	619616	3	29
C987	PF01535	super_189	254152	537541	3	15
C988	PF01535	super_19	2676731	2869209	3	14
C989	PF01535	super_141	534566	570474	2	2
C990	PF01535	super_21	773810	1021038	3	15
C991	PF01535	super_238	105033	354624	2	28
C992	PF01535	super_24	843004	1402733	3	34
C993	PF01535	super_24	2651389	2941522	3	27
C994	PF01535	super_242	271379	281493	2	0
C995	PF01535	super_25	2596993	2779557	3	11
C996	PF01536	super_111	261874	287806	2	2
C997	PF01541	super_0	9257280	9284635	2	1
C998	PF01545	super_279	71261	80649	2	0
C999	PF01554	super_24	1992307	2017874	2	0
C1000	PF01556	super_19	3203127	3264173	2	3
C1001	PF01556	super_24	1077062	1111727	3	1
C1002	PF01556	super_97	1006791	1028546	2	0
C1003	PF01565	super_4	2108974	2560822	2	27
C1004	PF01565	super_63	381472	390713	2	0
C1005	PF01578	super_234	16316	19192	2	0
C1006	PF01582	super_265	31814	229005	5	13
C1007	PF01582	super_3	4934979	5200572	3	20
C1008	PF01582	super_48	1029729	1209792	4	9
C1009	PF01582	super_56	698834	945087	2	10
C1010	PF01582	super_74	1368230	1388030	2	0
C1011	PF01585	super_85	613232	653808	2	2
C1012	PF01593	super_0	7360429	7422527	2	0
C1013	PF01593	super_170	272890	299601	2	0
C1014	PF01643	super_65	1639602	1662276	2	0
C1015	PF01676	super_137	311090	335995	2	2
C1016	PF01679	super_11	1429114	1809017	2	30
C1017	PF01680	super_305	72149	74800	2	0
C1018	PF01694	super_99	317117	668118	2	21
C1019	PF01698	super_70	1241953	1247492	2	0
C1020	PF01704	super_30	1237258	1247200	2	1
C1021	PF01713	super_24	2622804	2907865	2	25
C1022	PF01734	super_110	283317	504506	5	6
C1023	PF01734	super_121	840066	945688	2	3
C1024	PF01734	super_96	625604	672805	2	3
C1025	PF01738	super_141	60011	100470	4	0
C1026	PF01762	super_57	1469027	1534159	2	8
C1027	PF01764	super_213	143275	202487	2	4
C1028	PF01764	super_17	143392	389574	2	20
C1029	PF01780	super_16	2241357	2245563	2	0
C1030	PF01789	super_27	529186	840440	2	24
C1031	PF01789	super_62	641081	837058	2	12
C1032	PF01852	super_8	4427856	4463122	2	1
C1033	PF01915	super_48	157569	170440	2	0
C1034	PF01926	super_39	731499	743546	2	0
C1035	PF01926	super_88	851487	1335352	2	26
C1036	PF01926	super_40	522672	764285	3	20
C1037	PF01926	super_24	1323167	1395989	2	4
C1038	PF01926	super_0	9078770	9158695	2	1
C1039	PF01926	super_13	887363	1190651	2	23
C1040	PF01926	super_106	440612	687399	2	21
C1041	PF01926	super_0	1281056	1741663	2	26
C1042	PF01926	super_131	380576	610946	2	9
C1043	PF02037	super_18	1244113	1658991	2	35
C1044	PF02115	super_131	7532	16346	2	0
C1045	PF02115	super_29	1944118	1959853	2	0
C1046	PF02133	super_4	5271531	5506811	2	22
C1047	PF02136	super_21	2712639	2722339	2	0
C1048	PF02182	super_6	5222851	5431698	2	19
C1049	PF02183	super_71	1457656	1498320	2	1
C1050	PF02183	super_23	690303	803271	2	2
C1051	PF02183	super_1	1192522	1416136	2	5
C1052	PF02183	super_0	10187526	10285464	2	1
C1053	PF02183	super_219	159810	196011	2	0
C1054	PF02190	super_17	1425333	1672379	2	13
C1055	PF02207	super_138	743927	852956	2	5
C1056	PF02207	super_21	280486	438663	2	2
C1057	PF02212	super_11	1677961	1710014	2	2
C1058	PF02212	super_167	277558	381857	2	6
C1059	PF02212	super_242	285398	308857	2	0
C1060	PF02212	super_90	1261557	1284994	2	1
C1061	PF02225	super_235	147436	282922	2	8
C1062	PF02338	super_234	76078	151219	2	4
C1063	PF02362	super_265	10337	109597	3	9
C1064	PF02362	super_105	595092	685799	2	2
C1065	PF02362	super_3	2842253	3118745	2	20
C1066	PF02365	super_17	3126058	3388239	2	12
C1067	PF02450	super_105	64977	226097	2	8
C1068	PF02450	super_6	1954787	2411847	2	25
C1069	PF02458	super_159	279335	612239	2	22
C1070	PF02458	super_3	2182487	2194623	2	0
C1071	PF02466	super_0	4609570	4713348	2	4
C1072	PF02469	super_27	2101064	2333954	2	8
C1073	PF02469	super_36	118389	134373	2	0
C1074	PF02469	super_65	631878	645246	2	0
C1075	PF02485	super_173	228412	236940	2	0
C1076	PF02485	super_7	1527738	1577870	2	3
C1077	PF02496	super_21	31380	48087	2	0
C1078	PF02496	super_227	8338	25769	2	0
C1079	PF02496	super_119	185727	423661	9	14
C1080	PF02496	super_15	646404	762460	7	9
C1081	PF02496	super_89	655484	670432	2	0
C1082	PF02507	super_6	555356	575334	2	1
C1083	PF02517	super_26	2143218	2374379	2	18
C1084	PF02518	super_10	1335228	1451586	2	12
C1085	PF02518	super_44	767841	1282988	3	33
C1086	PF02519	super_0	6441072	6446864	2	0
C1087	PF02519	super_12	1942681	1947613	2	0
C1088	PF02519	super_243	9274	13359	2	0
C1089	PF02668	super_226	164101	180612	2	0
C1090	PF02671	super_15	2866039	2944580	2	6
C1091	PF02701	super_240	180957	199598	2	0
C1092	PF02701	super_29	1483538	1511107	2	0
C1093	PF02701	super_30	2651498	2705671	2	0
C1094	PF02701	super_33	1732864	1819137	2	0
C1095	PF02701	super_54	314520	336301	2	0
C1096	PF02705	super_105	265907	345003	2	6
C1097	PF02777	super_12	3775365	3813768	2	1
C1098	PF02777	super_19	1368612	1507039	2	3
C1099	PF02797	super_57	809967	854667	2	2
C1100	PF02797	super_207	278352	340163	2	1
C1101	PF02798	super_163	89719	100405	2	1
C1102	PF02798	super_5	3219610	3327626	5	1
C1103	PF02798	super_51	264816	283373	2	0
C1104	PF02798	super_513	12799	24786	2	0
C1105	PF02798	super_56	1300820	1317794	2	0
C1106	PF02798	super_76	803869	810145	2	0
C1107	PF02799	super_88	276360	280735	2	0
C1108	PF02861	super_42	554936	857618	2	31
C1109	PF02874	super_92	739102	749498	2	0
C1110	PF02887	super_73	726217	794085	2	2
C1111	PF02984	super_156	629591	641178	2	2
C1112	PF02984	super_38	1073942	1406992	2	15
C1113	PF02992	super_274	246050	281436	2	0
C1114	PF02992	super_211	12889	473064	2	24
C1115	PF02992	super_57	322884	516195	2	6
C1116	PF02992	super_30	289436	292379	2	0
C1117	PF02992	super_190	14210	193876	3	7
C1118	PF02992	super_0	7635976	7664884	2	3
C1119	PF02992	super_14	2991453	3011875	2	3
C1120	PF02992	super_139	3597	7056	2	0
C1121	PF02992	super_103	751339	782214	2	4
C1122	PF02992	super_0	8513860	8602457	3	4
C1123	PF02992	super_160	6328	539580	3	18
C1124	PF03000	super_2	1582502	2078585	2	25
C1125	PF03007	super_101	1029461	1073158	2	4
C1126	PF03016	super_118	198634	229496	2	0
C1127	PF03016	super_128	236176	399265	2	7
C1128	PF03016	super_43	1178618	1218971	2	1
C1129	PF03016	super_44	2135991	2163530	2	1
C1130	PF03018	super_314	33845	132083	9	0
C1131	PF03018	super_11	640091	675487	2	5
C1132	PF03018	super_0	9060478	9351601	2	21
C1133	PF03055	super_16	3157261	3338073	5	2
C1134	PF03080	super_39	13	13005	2	0
C1135	PF03083	super_5	1125091	1127827	2	0
C1136	PF03105	super_181	555876	598492	2	0
C1137	PF03105	super_305	153727	190488	2	0
C1138	PF03105	super_96	116584	168268	2	6
C1139	PF03106	super_71	418483	565311	2	1
C1140	PF03110	super_1	2006361	2022359	2	0
C1141	PF03110	super_46	1907367	1942386	2	0
C1142	PF03110	super_70	378294	408306	2	1
C1143	PF03124	super_305	153727	190488	2	0
C1144	PF03127	super_271	18156	185522	2	13
C1145	PF03134	super_4	2743046	2790975	2	4
C1146	PF03140	super_111	861836	997929	7	1
C1147	PF03140	super_136	394326	509610	4	1
C1148	PF03140	super_47	699613	713569	2	0
C1149	PF03140	super_51	643392	695220	3	2
C1150	PF03143	super_5	233412	276419	2	1
C1151	PF03144	super_16	2939183	3148829	2	13
C1152	PF03144	super_17	1650248	1701158	2	2
C1153	PF03144	super_5	233412	276419	2	1
C1154	PF03168	super_94	288601	309212	2	0
C1155	PF03168	super_58	170426	177619	2	0
C1156	PF03169	super_278	161072	199300	2	0
C1157	PF03169	super_9	2734810	3137698	3	33
C1158	PF03171	super_75	426782	634255	2	7
C1159	PF03171	super_60	484248	533293	2	1
C1160	PF03171	super_57	1423355	1519955	2	10
C1161	PF03171	super_403	23986	73542	2	3
C1162	PF03171	super_4	4249661	4264441	2	1
C1163	PF03171	super_171	189904	245410	2	5
C1164	PF03171	super_25	338109	772573	3	34
C1165	PF03171	super_152	224838	245758	2	2
C1166	PF03171	super_127	557399	575305	2	0
C1167	PF03171	super_37	794762	828978	3	1
C1168	PF03184	super_77	11136	54749	2	3
C1169	PF03184	super_0	527114	571504	2	3
C1170	PF03184	super_0	3893010	4212171	2	14
C1171	PF03184	super_103	237970	534519	2	26
C1172	PF03184	super_111	240271	642414	2	20
C1173	PF03184	super_214	16940	454839	2	28
C1174	PF03184	super_40	2093215	2192415	2	6
C1175	PF03184	super_8	2106152	2460902	2	24
C1176	PF03188	super_166	281409	303261	2	0
C1177	PF03195	super_116	514908	908361	2	38
C1178	PF03221	super_103	237970	534519	2	26
C1179	PF03221	super_8	2106152	2460902	2	24
C1180	PF03222	super_5	1236858	1285043	2	1
C1181	PF03254	super_0	10452253	10461918	2	0
C1182	PF03254	super_132	478240	587309	4	4
C1183	PF03297	super_228	239254	270501	3	0
C1184	PF03330	super_0	7934470	8077144	3	4
C1185	PF03330	super_169	181482	193382	3	0
C1186	PF03330	super_20	2859465	2917421	3	2
C1187	PF03330	super_288	103711	145165	3	1
C1188	PF03330	super_5	4164155	4194240	2	0
C1189	PF03330	super_86	1246891	1326837	4	0
C1190	PF03358	super_65	815091	832685	2	0
C1191	PF03372	super_5	560775	949662	2	21
C1192	PF03372	super_20	466622	947953	2	39
C1193	PF03407	super_132	374615	508760	4	6
C1194	PF03407	super_45	67256	133841	3	1
C1195	PF03468	super_82	403902	567692	2	14
C1196	PF03469	super_82	403902	567692	2	14
C1197	PF03473	super_268	244640	273187	2	0
C1198	PF03476	super_268	244640	273187	2	0
C1199	PF03492	super_23	1843788	1863124	2	0
C1200	PF03492	super_39	341660	457629	2	8
C1201	PF03492	super_78	480240	610218	5	0
C1202	PF03514	super_67	1084985	1193439	2	6
C1203	PF03514	super_0	9191131	9597182	2	28
C1204	PF03514	super_1	4735075	4850566	2	1
C1205	PF03514	super_1	6218701	6277701	2	3
C1206	PF03514	super_41	2072362	2109566	2	0
C1207	PF03600	super_82	1173289	1180781	2	0
C1208	PF03647	super_98	746230	1088616	2	26
C1209	PF03652	super_65	221146	236873	2	1
C1210	PF03720	super_172	246830	265482	2	0
C1211	PF03721	super_172	246830	265482	2	0
C1212	PF03732	super_1	6710180	6719692	2	0
C1213	PF03732	super_158	399022	412773	2	0
